YYY;IRRRE;IRRRI;Value
2030;DK2;SE4;100305.3191
2030;FIN;NO4;314731.9149
2030;FIN;SE1;206425.5319
2030;FIN;SE3;551540.4255
2030;FIN;EE;380323.4043
2030;DE4-E;DK2;132052.1277
2030;DE4-E;DE4-N;151736.1702
2030;DE4-E;DE4-S;59700
2030;DE4-E;DE4-W;94348.40426
2030;DE4-E;SE4;244006.383
2030;DE4-E;PL;191092.5532
2030;DE4-E;CZ;180153.1915
2030;DE4-N;DK1;58014.89362
2030;DE4-N;DE4-E;151736.1702
2030;DE4-N;DE4-W;49606.2766
2030;DE4-N;NO2;100450
2030;DE4-N;SE4;313982.9787
2030;DE4-S;DE4-E;59700
2030;DE4-S;DE4-W;74420.42553
2030;DE4-S;BE;139871.0106
2030;DE4-S;FR;297091.2766
2030;DE4-S;CH;71768.29787
2030;DE4-S;AT;82345.21277
2030;DE4-S;CZ;208034.0426
2030;DE4-W;DE4-E;94348.40426
2030;DE4-W;DE4-N;49606.2766
2030;DE4-W;DE4-S;74420.42553
2030;DE4-W;NL;111523.4043
2030;DE4-W;BE;98392.02128
2030;NL;DK1;84700
2030;NL;DE4-W;111523.4043
2030;NL;UK;112125
2030;NL;BE;95825.10638
2030;NO1;NO2;127608.5106
2030;NO1;NO3;126536.1702
2030;NO1;NO5;105625.5319
2030;NO1;SE3;144229.7872
2030;NO2;DK1;236519.1489
2030;NO2;DE4-N;100450
2030;NO2;NO1;127608.5106
2030;NO2;NO5;90076.59574
2030;NO2;UK;112700
2030;NO3;NO1;126536.1702
2030;NO3;NO4;438587.234
2030;NO3;NO5;138331.9149
2030;NO3;SE2;180153.1915
2030;NO4;FIN;314731.9149
2030;NO4;NO3;438587.234
2030;NO4;SE1;134578.7234
2030;NO4;SE2;342076.5957
2030;NO5;NO1;105625.5319
2030;NO5;NO2;90076.59574
2030;NO5;NO3;138331.9149
2030;SE1;FIN;206425.5319
2030;SE1;NO4;134578.7234
2030;SE1;SE2;223046.8085
2030;SE2;NO3;180153.1915
2030;SE2;NO4;342076.5957
2030;SE2;SE1;223046.8085
2030;SE2;SE3;238595.7447
2030;SE3;DK1;313353.1915
2030;SE3;FIN;551540.4255
2030;SE3;NO1;144229.7872
2030;SE3;SE2;238595.7447
2030;SE3;SE4;160851.0638
2030;SE3;EE;457872.3404
2030;SE3;LV;446042.5532
2030;SE4;DK2;100305.3191
2030;SE4;DE4-E;244006.383
2030;SE4;DE4-N;313982.9787
2030;SE4;SE3;160851.0638
2030;SE4;LT;454485.1064
2030;SE4;PL;405744.6809
2030;UK;DK1;626348.9362
2030;UK;NL;112125
2030;UK;NO2;112700
2030;UK;BE;148702.5
2030;UK;FR;512170.2128
2030;EE;FIN;380323.4043
2030;EE;SE3;457872.3404
2030;EE;LV;93073.40426
2030;LV;SE3;446042.5532
2030;LV;EE;93073.40426
2030;LV;LT;113148.9362
2030;LT;SE4;454485.1064
2030;LT;LV;113148.9362
2030;LT;PL;333685.1064
2030;PL;DE4-E;191092.5532
2030;PL;SE4;405744.6809
2030;PL;LT;333685.1064
2030;PL;CZ;169330.8511
2030;BE;DE4-S;139871.0106
2030;BE;DE4-W;98392.02128
2030;BE;NL;95825.10638
2030;BE;UK;148702.5
2030;BE;FR;129600
2030;FR;DE4-S;297091.2766
2030;FR;UK;512170.2128
2030;FR;BE;129600
2030;FR;IT;482553.1915
2030;FR;CH;302507.234
2030;FR;ES;530010.5745
2030;IT;FR;482553.1915
2030;IT;CH;213842.5532
2030;IT;AT;189360.6383
2030;CH;DE4-S;71768.29787
2030;CH;FR;302507.234
2030;CH;IT;213842.5532
2030;CH;AT;294035.7447
2030;AT;DE4-S;82345.21277
2030;AT;IT;189360.6383
2030;AT;CH;294035.7447
2030;AT;CZ;87486.70213
2030;CZ;DE4-E;180153.1915
2030;CZ;DE4-S;208034.0426
2030;CZ;PL;169330.8511
2030;CZ;AT;87486.70213
2030;ES;FR;530010.5745
2030;ES;PT;105520.2128
2030;PT;ES;105520.2128
2031;DK1;DK2;47703.19149
2031;DK1;DE4-N;58014.89362
2031;DK1;NL;84700
2031;DK1;NO2;236519.1489
2031;DK1;SE3;313353.1915
2031;DK1;UK;626348.9362
2031;DK2;DK1;47703.19149
2031;DK2;DE4-E;132052.1277
2031;DK2;SE4;100305.3191
2031;FIN;NO4;314731.9149
2031;FIN;SE1;206425.5319
2031;FIN;SE3;551540.4255
2031;FIN;EE;380323.4043
2031;DE4-E;DK2;132052.1277
2031;DE4-E;DE4-N;151736.1702
2031;DE4-E;DE4-S;59700
2031;DE4-E;DE4-W;94348.40426
2031;DE4-E;SE4;244006.383
2031;DE4-E;PL;191092.5532
2031;DE4-E;CZ;180153.1915
2031;DE4-N;DK1;58014.89362
2031;DE4-N;DE4-E;151736.1702
2031;DE4-N;DE4-W;49606.2766
2031;DE4-N;NO2;100450
2031;DE4-N;SE4;313982.9787
2031;DE4-S;DE4-E;59700
2031;DE4-S;DE4-W;74420.42553
2031;DE4-S;BE;139871.0106
2031;DE4-S;FR;297091.2766
2031;DE4-S;CH;71768.29787
2031;DE4-S;AT;82345.21277
2031;DE4-S;CZ;208034.0426
2031;DE4-W;DE4-E;94348.40426
2031;DE4-W;DE4-N;49606.2766
2031;DE4-W;DE4-S;74420.42553
2031;DE4-W;NL;111523.4043
2031;DE4-W;BE;98392.02128
2031;NL;DK1;84700
2031;NL;DE4-W;111523.4043
2031;NL;UK;112125
2031;NL;BE;95825.10638
2031;NO1;NO2;127608.5106
2031;NO1;NO3;126536.1702
2031;NO1;NO5;105625.5319
2031;NO1;SE3;144229.7872
2031;NO2;DK1;236519.1489
2031;NO2;DE4-N;100450
2031;NO2;NO1;127608.5106
2031;NO2;NO5;90076.59574
2031;NO2;UK;112700
2031;NO3;NO1;126536.1702
2031;NO3;NO4;438587.234
2031;NO3;NO5;138331.9149
2031;NO3;SE2;180153.1915
2031;NO4;FIN;314731.9149
2031;NO4;NO3;438587.234
2031;NO4;SE1;134578.7234
2031;NO4;SE2;342076.5957
2031;NO5;NO1;105625.5319
2031;NO5;NO2;90076.59574
2031;NO5;NO3;138331.9149
2031;SE1;FIN;206425.5319
2031;SE1;NO4;134578.7234
2031;SE1;SE2;223046.8085
2031;SE2;NO3;180153.1915
2031;SE2;NO4;342076.5957
2031;SE2;SE1;223046.8085
2031;SE2;SE3;238595.7447
2031;SE3;DK1;313353.1915
2031;SE3;FIN;551540.4255
2031;SE3;NO1;144229.7872
2031;SE3;SE2;238595.7447
2031;SE3;SE4;160851.0638
2031;SE3;EE;457872.3404
2031;SE3;LV;446042.5532
2031;SE4;DK2;100305.3191
2031;SE4;DE4-E;244006.383
2031;SE4;DE4-N;313982.9787
2031;SE4;SE3;160851.0638
2031;SE4;LT;454485.1064
2031;SE4;PL;405744.6809
2031;UK;DK1;626348.9362
2031;UK;NL;112125
2031;UK;NO2;112700
2031;UK;BE;148702.5
2031;UK;FR;512170.2128
2031;EE;FIN;380323.4043
2031;EE;SE3;457872.3404
2031;EE;LV;93073.40426
2031;LV;SE3;446042.5532
2031;LV;EE;93073.40426
2031;LV;LT;113148.9362
2031;LT;SE4;454485.1064
2031;LT;LV;113148.9362
2031;LT;PL;333685.1064
2031;PL;DE4-E;191092.5532
2031;PL;SE4;405744.6809
2031;PL;LT;333685.1064
2031;PL;CZ;169330.8511
2031;BE;DE4-S;139871.0106
2031;BE;DE4-W;98392.02128
2031;BE;NL;95825.10638
2031;BE;UK;148702.5
2031;BE;FR;129600
2031;FR;DE4-S;297091.2766
2031;FR;UK;512170.2128
2031;FR;BE;129600
2031;FR;IT;482553.1915
2031;FR;CH;302507.234
2031;FR;ES;530010.5745
2031;IT;FR;482553.1915
2031;IT;CH;213842.5532
2031;IT;AT;189360.6383
2031;CH;DE4-S;71768.29787
2031;CH;FR;302507.234
2031;CH;IT;213842.5532
2031;CH;AT;294035.7447
2031;AT;DE4-S;82345.21277
2031;AT;IT;189360.6383
2031;AT;CH;294035.7447
2031;AT;CZ;87486.70213
2031;CZ;DE4-E;180153.1915
2031;CZ;DE4-S;208034.0426
2031;CZ;PL;169330.8511
2031;CZ;AT;87486.70213
2031;ES;FR;530010.5745
2031;ES;PT;105520.2128
2031;PT;ES;105520.2128
2032;DK1;DK2;47703.19149
2032;DK1;DE4-N;58014.89362
2032;DK1;NL;84700
2032;DK1;NO2;236519.1489
2032;DK1;SE3;313353.1915
2032;DK1;UK;626348.9362
2032;DK2;DK1;47703.19149
2032;DK2;DE4-E;132052.1277
2032;DK2;SE4;100305.3191
2032;FIN;NO4;314731.9149
2032;FIN;SE1;206425.5319
2032;FIN;SE3;551540.4255
2032;FIN;EE;380323.4043
2032;DE4-E;DK2;132052.1277
2032;DE4-E;DE4-N;151736.1702
2032;DE4-E;DE4-S;59700
2032;DE4-E;DE4-W;94348.40426
2032;DE4-E;SE4;244006.383
2032;DE4-E;PL;191092.5532
2032;DE4-E;CZ;180153.1915
2032;DE4-N;DK1;58014.89362
2032;DE4-N;DE4-E;151736.1702
2032;DE4-N;DE4-W;49606.2766
2032;DE4-N;NO2;100450
2032;DE4-N;SE4;313982.9787
2032;DE4-S;DE4-E;59700
2032;DE4-S;DE4-W;74420.42553
2032;DE4-S;BE;139871.0106
2032;DE4-S;FR;297091.2766
2032;DE4-S;CH;71768.29787
2032;DE4-S;AT;82345.21277
2032;DE4-S;CZ;208034.0426
2032;DE4-W;DE4-E;94348.40426
2032;DE4-W;DE4-N;49606.2766
2032;DE4-W;DE4-S;74420.42553
2032;DE4-W;NL;111523.4043
2032;DE4-W;BE;98392.02128
2032;NL;DK1;84700
2032;NL;DE4-W;111523.4043
2032;NL;UK;112125
2032;NL;BE;95825.10638
2032;NO1;NO2;127608.5106
2032;NO1;NO3;126536.1702
2032;NO1;NO5;105625.5319
2032;NO1;SE3;144229.7872
2032;NO2;DK1;236519.1489
2032;NO2;DE4-N;100450
2032;NO2;NO1;127608.5106
2032;NO2;NO5;90076.59574
2032;NO2;UK;112700
2032;NO3;NO1;126536.1702
2032;NO3;NO4;438587.234
2032;NO3;NO5;138331.9149
2032;NO3;SE2;180153.1915
2032;NO4;FIN;314731.9149
2032;NO4;NO3;438587.234
2032;NO4;SE1;134578.7234
2032;NO4;SE2;342076.5957
2032;NO5;NO1;105625.5319
2032;NO5;NO2;90076.59574
2032;NO5;NO3;138331.9149
2032;SE1;FIN;206425.5319
2032;SE1;NO4;134578.7234
2032;SE1;SE2;223046.8085
2032;SE2;NO3;180153.1915
2032;SE2;NO4;342076.5957
2032;SE2;SE1;223046.8085
2032;SE2;SE3;238595.7447
2032;SE3;DK1;313353.1915
2032;SE3;FIN;551540.4255
2032;SE3;NO1;144229.7872
2032;SE3;SE2;238595.7447
2032;SE3;SE4;160851.0638
2032;SE3;EE;457872.3404
2032;SE3;LV;446042.5532
2032;SE4;DK2;100305.3191
2032;SE4;DE4-E;244006.383
2032;SE4;DE4-N;313982.9787
2032;SE4;SE3;160851.0638
2032;SE4;LT;454485.1064
2032;SE4;PL;405744.6809
2032;UK;DK1;626348.9362
2032;UK;NL;112125
2032;UK;NO2;112700
2032;UK;BE;148702.5
2032;UK;FR;512170.2128
2032;EE;FIN;380323.4043
2032;EE;SE3;457872.3404
2032;EE;LV;93073.40426
2032;LV;SE3;446042.5532
2032;LV;EE;93073.40426
2032;LV;LT;113148.9362
2032;LT;SE4;454485.1064
2032;LT;LV;113148.9362
2032;LT;PL;333685.1064
2032;PL;DE4-E;191092.5532
2032;PL;SE4;405744.6809
2032;PL;LT;333685.1064
2032;PL;CZ;169330.8511
2032;BE;DE4-S;139871.0106
2032;BE;DE4-W;98392.02128
2032;BE;NL;95825.10638
2032;BE;UK;148702.5
2032;BE;FR;129600
2032;FR;DE4-S;297091.2766
2032;FR;UK;512170.2128
2032;FR;BE;129600
2032;FR;IT;482553.1915
2032;FR;CH;302507.234
2032;FR;ES;530010.5745
2032;IT;FR;482553.1915
2032;IT;CH;213842.5532
2032;IT;AT;189360.6383
2032;CH;DE4-S;71768.29787
2032;CH;FR;302507.234
2032;CH;IT;213842.5532
2032;CH;AT;294035.7447
2032;AT;DE4-S;82345.21277
2032;AT;IT;189360.6383
2032;AT;CH;294035.7447
2032;AT;CZ;87486.70213
2032;CZ;DE4-E;180153.1915
2032;CZ;DE4-S;208034.0426
2032;CZ;PL;169330.8511
2032;CZ;AT;87486.70213
2032;ES;FR;530010.5745
2032;ES;PT;105520.2128
2032;PT;ES;105520.2128
2033;DK1;DK2;47703.19149
2033;DK1;DE4-N;58014.89362
2033;DK1;NL;84700
2033;DK1;NO2;236519.1489
2033;DK1;SE3;313353.1915
2033;DK1;UK;626348.9362
2033;DK2;DK1;47703.19149
2033;DK2;DE4-E;132052.1277
2033;DK2;SE4;100305.3191
2033;FIN;NO4;314731.9149
2033;FIN;SE1;206425.5319
2033;FIN;SE3;551540.4255
2033;FIN;EE;380323.4043
2033;DE4-E;DK2;132052.1277
2033;DE4-E;DE4-N;151736.1702
2033;DE4-E;DE4-S;59700
2033;DE4-E;DE4-W;94348.40426
2033;DE4-E;SE4;244006.383
2033;DE4-E;PL;191092.5532
2033;DE4-E;CZ;180153.1915
2033;DE4-N;DK1;58014.89362
2033;DE4-N;DE4-E;151736.1702
2033;DE4-N;DE4-W;49606.2766
2033;DE4-N;NO2;100450
2033;DE4-N;SE4;313982.9787
2033;DE4-S;DE4-E;59700
2033;DE4-S;DE4-W;74420.42553
2033;DE4-S;BE;139871.0106
2033;DE4-S;FR;297091.2766
2033;DE4-S;CH;71768.29787
2033;DE4-S;AT;82345.21277
2033;DE4-S;CZ;208034.0426
2033;DE4-W;DE4-E;94348.40426
2033;DE4-W;DE4-N;49606.2766
2033;DE4-W;DE4-S;74420.42553
2033;DE4-W;NL;111523.4043
2033;DE4-W;BE;98392.02128
2033;NL;DK1;84700
2033;NL;DE4-W;111523.4043
2033;NL;UK;112125
2033;NL;BE;95825.10638
2033;NO1;NO2;127608.5106
2033;NO1;NO3;126536.1702
2033;NO1;NO5;105625.5319
2033;NO1;SE3;144229.7872
2033;NO2;DK1;236519.1489
2033;NO2;DE4-N;100450
2033;NO2;NO1;127608.5106
2033;NO2;NO5;90076.59574
2033;NO2;UK;112700
2033;NO3;NO1;126536.1702
2033;NO3;NO4;438587.234
2033;NO3;NO5;138331.9149
2033;NO3;SE2;180153.1915
2033;NO4;FIN;314731.9149
2033;NO4;NO3;438587.234
2033;NO4;SE1;134578.7234
2033;NO4;SE2;342076.5957
2033;NO5;NO1;105625.5319
2033;NO5;NO2;90076.59574
2033;NO5;NO3;138331.9149
2033;SE1;FIN;206425.5319
2033;SE1;NO4;134578.7234
2033;SE1;SE2;223046.8085
2033;SE2;NO3;180153.1915
2033;SE2;NO4;342076.5957
2033;SE2;SE1;223046.8085
2033;SE2;SE3;238595.7447
2033;SE3;DK1;313353.1915
2033;SE3;FIN;551540.4255
2033;SE3;NO1;144229.7872
2033;SE3;SE2;238595.7447
2033;SE3;SE4;160851.0638
2033;SE3;EE;457872.3404
2033;SE3;LV;446042.5532
2033;SE4;DK2;100305.3191
2033;SE4;DE4-E;244006.383
2033;SE4;DE4-N;313982.9787
2033;SE4;SE3;160851.0638
2033;SE4;LT;454485.1064
2033;SE4;PL;405744.6809
2033;UK;DK1;626348.9362
2033;UK;NL;112125
2033;UK;NO2;112700
2033;UK;BE;148702.5
2033;UK;FR;512170.2128
2033;EE;FIN;380323.4043
2033;EE;SE3;457872.3404
2033;EE;LV;93073.40426
2033;LV;SE3;446042.5532
2033;LV;EE;93073.40426
2033;LV;LT;113148.9362
2033;LT;SE4;454485.1064
2033;LT;LV;113148.9362
2033;LT;PL;333685.1064
2033;PL;DE4-E;191092.5532
2033;PL;SE4;405744.6809
2033;PL;LT;333685.1064
2033;PL;CZ;169330.8511
2033;BE;DE4-S;139871.0106
2033;BE;DE4-W;98392.02128
2033;BE;NL;95825.10638
2033;BE;UK;148702.5
2033;BE;FR;129600
2033;FR;DE4-S;297091.2766
2033;FR;UK;512170.2128
2033;FR;BE;129600
2033;FR;IT;482553.1915
2033;FR;CH;302507.234
2033;FR;ES;530010.5745
2033;IT;FR;482553.1915
2033;IT;CH;213842.5532
2033;IT;AT;189360.6383
2033;CH;DE4-S;71768.29787
2033;CH;FR;302507.234
2033;CH;IT;213842.5532
2033;CH;AT;294035.7447
2033;AT;DE4-S;82345.21277
2033;AT;IT;189360.6383
2033;AT;CH;294035.7447
2033;AT;CZ;87486.70213
2033;CZ;DE4-E;180153.1915
2033;CZ;DE4-S;208034.0426
2033;CZ;PL;169330.8511
2033;CZ;AT;87486.70213
2033;ES;FR;530010.5745
2033;ES;PT;105520.2128
2033;PT;ES;105520.2128
2034;DK1;DK2;47703.19149
2034;DK1;DE4-N;58014.89362
2034;DK1;NL;84700
2034;DK1;NO2;236519.1489
2034;DK1;SE3;313353.1915
2034;DK1;UK;626348.9362
2034;DK2;DK1;47703.19149
2034;DK2;DE4-E;132052.1277
2034;DK2;SE4;100305.3191
2034;FIN;NO4;314731.9149
2034;FIN;SE1;206425.5319
2034;FIN;SE3;551540.4255
2034;FIN;EE;380323.4043
2034;DE4-E;DK2;132052.1277
2034;DE4-E;DE4-N;151736.1702
2034;DE4-E;DE4-S;59700
2034;DE4-E;DE4-W;94348.40426
2034;DE4-E;SE4;244006.383
2034;DE4-E;PL;191092.5532
2034;DE4-E;CZ;180153.1915
2034;DE4-N;DK1;58014.89362
2034;DE4-N;DE4-E;151736.1702
2034;DE4-N;DE4-W;49606.2766
2034;DE4-N;NO2;100450
2034;DE4-N;SE4;313982.9787
2034;DE4-S;DE4-E;59700
2034;DE4-S;DE4-W;74420.42553
2034;DE4-S;BE;139871.0106
2034;DE4-S;FR;297091.2766
2034;DE4-S;CH;71768.29787
2034;DE4-S;AT;82345.21277
2034;DE4-S;CZ;208034.0426
2034;DE4-W;DE4-E;94348.40426
2034;DE4-W;DE4-N;49606.2766
2034;DE4-W;DE4-S;74420.42553
2034;DE4-W;NL;111523.4043
2034;DE4-W;BE;98392.02128
2034;NL;DK1;84700
2034;NL;DE4-W;111523.4043
2034;NL;UK;112125
2034;NL;BE;95825.10638
2034;NO1;NO2;127608.5106
2034;NO1;NO3;126536.1702
2034;NO1;NO5;105625.5319
2034;NO1;SE3;144229.7872
2034;NO2;DK1;236519.1489
2034;NO2;DE4-N;100450
2034;NO2;NO1;127608.5106
2034;NO2;NO5;90076.59574
2034;NO2;UK;112700
2034;NO3;NO1;126536.1702
2034;NO3;NO4;438587.234
2034;NO3;NO5;138331.9149
2034;NO3;SE2;180153.1915
2034;NO4;FIN;314731.9149
2034;NO4;NO3;438587.234
2034;NO4;SE1;134578.7234
2034;NO4;SE2;342076.5957
2034;NO5;NO1;105625.5319
2034;NO5;NO2;90076.59574
2034;NO5;NO3;138331.9149
2034;SE1;FIN;206425.5319
2034;SE1;NO4;134578.7234
2034;SE1;SE2;223046.8085
2034;SE2;NO3;180153.1915
2034;SE2;NO4;342076.5957
2034;SE2;SE1;223046.8085
2034;SE2;SE3;238595.7447
2034;SE3;DK1;313353.1915
2034;SE3;FIN;551540.4255
2034;SE3;NO1;144229.7872
2034;SE3;SE2;238595.7447
2034;SE3;SE4;160851.0638
2034;SE3;EE;457872.3404
2034;SE3;LV;446042.5532
2034;SE4;DK2;100305.3191
2034;SE4;DE4-E;244006.383
2034;SE4;DE4-N;313982.9787
2034;SE4;SE3;160851.0638
2034;SE4;LT;454485.1064
2034;SE4;PL;405744.6809
2034;UK;DK1;626348.9362
2034;UK;NL;112125
2034;UK;NO2;112700
2034;UK;BE;148702.5
2034;UK;FR;512170.2128
2034;EE;FIN;380323.4043
2034;EE;SE3;457872.3404
2034;EE;LV;93073.40426
2034;LV;SE3;446042.5532
2034;LV;EE;93073.40426
2034;LV;LT;113148.9362
2034;LT;SE4;454485.1064
2034;LT;LV;113148.9362
2034;LT;PL;333685.1064
2034;PL;DE4-E;191092.5532
2034;PL;SE4;405744.6809
2034;PL;LT;333685.1064
2034;PL;CZ;169330.8511
2034;BE;DE4-S;139871.0106
2034;BE;DE4-W;98392.02128
2034;BE;NL;95825.10638
2034;BE;UK;148702.5
2034;BE;FR;129600
2034;FR;DE4-S;297091.2766
2034;FR;UK;512170.2128
2034;FR;BE;129600
2034;FR;IT;482553.1915
2034;FR;CH;302507.234
2034;FR;ES;530010.5745
2034;IT;FR;482553.1915
2034;IT;CH;213842.5532
2034;IT;AT;189360.6383
2034;CH;DE4-S;71768.29787
2034;CH;FR;302507.234
2034;CH;IT;213842.5532
2034;CH;AT;294035.7447
2034;AT;DE4-S;82345.21277
2034;AT;IT;189360.6383
2034;AT;CH;294035.7447
2034;AT;CZ;87486.70213
2034;CZ;DE4-E;180153.1915
2034;CZ;DE4-S;208034.0426
2034;CZ;PL;169330.8511
2034;CZ;AT;87486.70213
2034;ES;FR;530010.5745
2034;ES;PT;105520.2128
2034;PT;ES;105520.2128
2035;DK1;DK2;36339.28805
2035;DK1;DE4-N;44232.06219
2035;DK1;NL;70454.61538
2035;DK1;NO2;176744.1899
2035;DK1;SE3;234173.5188
2035;DK1;UK;469190.6219
2035;DK2;DK1;36339.28805
2035;DK2;DE4-E;100098.3715
2035;DK2;SE4;75277.27496
2035;FIN;NO4;234579.0344
2035;FIN;SE1;153855.0736
2035;FIN;SE3;412274.8282
2035;FIN;EE;283807.856
2035;DE4-E;DK2;100098.3715
2035;DE4-E;DE4-N;113093.4697
2035;DE4-E;DE4-S;46994.61538
2035;DE4-E;DE4-W;71183.81751
2035;DE4-E;SE4;183927.0376
2035;DE4-E;PL;143408.3279
2035;DE4-E;CZ;134273.5188
2035;DE4-N;DK1;44232.06219
2035;DE4-N;DE4-E;113093.4697
2035;DE4-N;DE4-W;38458.90753
2035;DE4-N;NO2;84138.84615
2035;DE4-N;SE4;235114.5663
2035;DE4-S;DE4-E;46994.61538
2035;DE4-S;DE4-W;55467.75123
2035;DE4-S;BE;107663.3899
2035;DE4-S;FR;225891.7152
2035;DE4-S;CH;55242.45663
2035;DE4-S;AT;62946.83715
2035;DE4-S;CZ;155053.9444
2035;DE4-W;DE4-E;71183.81751
2035;DE4-W;DE4-N;38458.90753
2035;DE4-W;DE4-S;55467.75123
2035;DE4-W;NL;83121.70213
2035;DE4-W;BE;75735.62602
2035;NL;DK1;70454.61538
2035;NL;DE4-W;83121.70213
2035;NL;UK;91986.5
2035;NL;BE;72860.09165
2035;NO1;NO2;95110.40917
2035;NO1;NO3;94311.16203
2035;NO1;NO5;78725.84288
2035;NO1;SE3;107498.7398
2035;NO2;DK1;176744.1899
2035;NO2;DE4-N;84138.84615
2035;NO2;NO1;95110.40917
2035;NO2;NO5;67136.75941
2035;NO2;UK;93399.84615
2035;NO3;NO1;94311.16203
2035;NO3;NO4;326892.0786
2035;NO3;NO5;103102.8805
2035;NO3;SE2;134273.5188
2035;NO4;FIN;234579.0344
2035;NO4;NO3;326892.0786
2035;NO4;SE1;100305.5155
2035;NO4;SE2;254959.8363
2035;NO5;NO1;78725.84288
2035;NO5;NO2;67136.75941
2035;NO5;NO3;103102.8805
2035;SE1;FIN;153855.0736
2035;SE1;NO4;100305.5155
2035;SE1;SE2;166243.4043
2035;SE2;NO3;134273.5188
2035;SE2;NO4;254959.8363
2035;SE2;SE1;166243.4043
2035;SE2;SE3;177832.4877
2035;SE3;DK1;234173.5188
2035;SE3;FIN;412274.8282
2035;SE3;NO1;107498.7398
2035;SE3;SE2;177832.4877
2035;SE3;SE4;119887.0704
2035;SE3;EE;342623.8625
2035;SE3;LV;333448.9689
2035;SE4;DK2;75277.27496
2035;SE4;DE4-E;183927.0376
2035;SE4;DE4-N;235114.5663
2035;SE4;SE3;119887.0704
2035;SE4;LT;340103.3224
2035;SE4;PL;303287.725
2035;UK;DK1;469190.6219
2035;UK;NL;91986.5
2035;UK;NO2;93399.84615
2035;UK;BE;118976.0192
2035;UK;FR;382308.9525
2035;EE;FIN;283807.856
2035;EE;SE3;342623.8625
2035;EE;LV;69652.85597
2035;LV;SE3;333448.9689
2035;LV;EE;69652.85597
2035;LV;LT;84512.16039
2035;LT;SE4;340103.3224
2035;LT;LV;84512.16039
2035;LT;PL;249648.707
2035;PL;DE4-E;143408.3279
2035;PL;SE4;303287.725
2035;PL;LT;249648.707
2035;PL;CZ;126853.8871
2035;BE;DE4-S;107663.3899
2035;BE;DE4-W;75735.62602
2035;BE;NL;72860.09165
2035;BE;UK;118976.0192
2035;BE;FR;102018.4615
2035;FR;DE4-S;225891.7152
2035;FR;UK;382308.9525
2035;FR;BE;102018.4615
2035;FR;IT;359661.2111
2035;FR;CH;225467.617
2035;FR;ES;406744.4872
2035;IT;FR;359661.2111
2035;IT;CH;160613.5843
2035;IT;AT;142912.6268
2035;CH;DE4-S;55242.45663
2035;CH;FR;225467.617
2035;CH;IT;160613.5843
2035;CH;AT;219153.5646
2035;AT;DE4-S;62946.83715
2035;AT;IT;142912.6268
2035;AT;CH;219153.5646
2035;AT;CZ;66006.8126
2035;CZ;DE4-E;134273.5188
2035;CZ;DE4-S;155053.9444
2035;CZ;PL;126853.8871
2035;CZ;AT;66006.8126
2035;ES;FR;406744.4872
2035;ES;PT;80662.41408
2035;PT;ES;80662.41408
2036;DK1;DK2;36339.28805
2036;DK1;DE4-N;44232.06219
2036;DK1;NL;70454.61538
2036;DK1;NO2;176744.1899
2036;DK1;SE3;234173.5188
2036;DK1;UK;469190.6219
2036;DK2;DK1;36339.28805
2036;DK2;DE4-E;100098.3715
2036;DK2;SE4;75277.27496
2036;FIN;NO4;234579.0344
2036;FIN;SE1;153855.0736
2036;FIN;SE3;412274.8282
2036;FIN;EE;283807.856
2036;DE4-E;DK2;100098.3715
2036;DE4-E;DE4-N;113093.4697
2036;DE4-E;DE4-S;46994.61538
2036;DE4-E;DE4-W;71183.81751
2036;DE4-E;SE4;183927.0376
2036;DE4-E;PL;143408.3279
2036;DE4-E;CZ;134273.5188
2036;DE4-N;DK1;44232.06219
2036;DE4-N;DE4-E;113093.4697
2036;DE4-N;DE4-W;38458.90753
2036;DE4-N;NO2;84138.84615
2036;DE4-N;SE4;235114.5663
2036;DE4-S;DE4-E;46994.61538
2036;DE4-S;DE4-W;55467.75123
2036;DE4-S;BE;107663.3899
2036;DE4-S;FR;225891.7152
2036;DE4-S;CH;55242.45663
2036;DE4-S;AT;62946.83715
2036;DE4-S;CZ;155053.9444
2036;DE4-W;DE4-E;71183.81751
2036;DE4-W;DE4-N;38458.90753
2036;DE4-W;DE4-S;55467.75123
2036;DE4-W;NL;83121.70213
2036;DE4-W;BE;75735.62602
2036;NL;DK1;70454.61538
2036;NL;DE4-W;83121.70213
2036;NL;UK;91986.5
2036;NL;BE;72860.09165
2036;NO1;NO2;95110.40917
2036;NO1;NO3;94311.16203
2036;NO1;NO5;78725.84288
2036;NO1;SE3;107498.7398
2036;NO2;DK1;176744.1899
2036;NO2;DE4-N;84138.84615
2036;NO2;NO1;95110.40917
2036;NO2;NO5;67136.75941
2036;NO2;UK;93399.84615
2036;NO3;NO1;94311.16203
2036;NO3;NO4;326892.0786
2036;NO3;NO5;103102.8805
2036;NO3;SE2;134273.5188
2036;NO4;FIN;234579.0344
2036;NO4;NO3;326892.0786
2036;NO4;SE1;100305.5155
2036;NO4;SE2;254959.8363
2036;NO5;NO1;78725.84288
2036;NO5;NO2;67136.75941
2036;NO5;NO3;103102.8805
2036;SE1;FIN;153855.0736
2036;SE1;NO4;100305.5155
2036;SE1;SE2;166243.4043
2036;SE2;NO3;134273.5188
2036;SE2;NO4;254959.8363
2036;SE2;SE1;166243.4043
2036;SE2;SE3;177832.4877
2036;SE3;DK1;234173.5188
2036;SE3;FIN;412274.8282
2036;SE3;NO1;107498.7398
