YYY;IRRRE;IRRRI;Value
2021;AT;DE4-S;82345.21277
2021;AT;IT;189360.6383
2021;AT;CH;245029.7872
2021;AT;CZ;87486.70213
2021;AT;SK;89495.74468
2021;AT;HU;156692.5532
2021;AT;SI;93293.61702
2021;CZ;DE4-E;180153.1915
2021;CZ;DE4-S;208034.0426
2021;CZ;PL;169330.8511
2021;CZ;AT;87486.70213
2021;CZ;SK;48600
2021;ES;FR;386017.0213
2021;ES;PT;105520.2128
2021;PT;ES;105520.2128
2021;SK;PL;204280.8511
2021;SK;AT;89495.74468
2021;SK;CZ;48600
2021;SK;HU;25950
2021;HU;AT;156542.5532
2021;HU;SK;25950
2021;HU;SI;127863.8298
2021;HU;HR;93526.59574
2021;HU;RO;67800
2021;HU;RS;146125.5319
2021;SI;IT;165293.617
2021;SI;AT;93293.61702
2021;SI;HU;127863.8298
2021;SI;HR;36944.68085
2021;HR;HU;95135.10638
2021;HR;SI;36944.68085
2021;HR;BA;109378.7234
2021;HR;RS;218221.2766
2021;RO;HU;67800
2021;RO;BG;109761.7021
2021;BG;RO;109761.7021
2021;BG;GR;206259.5745
2021;BG;MK;162995.7447
2021;BG;RS;210714.8936
2021;GR;BG;206259.5745
2021;GR;AL;138861.7021
2021;GR;MK;98004.25532
2021;IE;UK;64275
2021;LU;DE4-S;161923.4043
2021;LU;BE;20400
2021;LU;FR;226800
2021;AL;GR;138861.7021
2021;AL;MK;76136.17021
2021;AL;RS;178008.5106
2021;MK;BG;162995.7447
2021;MK;GR;98004.25532
2021;MK;AL;76136.17021
2021;MK;RS;158706.383
2021;BA;HR;109378.7234
2021;BA;RS;129217.0213
2021;RS;HU;146125.5319
2021;RS;HR;218221.2766
2021;RS;BG;210714.8936
2021;RS;AL;178008.5106
2021;RS;MK;158706.383
2021;RS;BA;129217.0213
2022;DK1;DK2;47703.19149
2022;DK1;DE4-N;58014.89362
2022;DK1;NL;84700
2022;DK1;NO2;236519.1489
2022;DK1;SE3;313353.1915
2022;DK1;UK;626348.9362
2022;DK2;DK1;47703.19149
2022;DK2;DE4-E;132052.1277
2022;DK2;SE4;100305.3191
2022;FIN;NO4;314731.9149
2022;FIN;SE1;206425.5319
2022;FIN;SE3;551540.4255
2022;FIN;EE;380323.4043
2022;DE4-E;DK2;132052.1277
2022;DE4-E;DE4-N;151736.1702
2022;DE4-E;DE4-S;59700
2022;DE4-E;DE4-W;94348.40426
2022;DE4-E;SE4;244006.383
2022;DE4-E;PL;191092.5532
2022;DE4-E;CZ;180153.1915
2022;DE4-N;DK1;58014.89362
2022;DE4-N;DE4-E;151736.1702
2022;DE4-N;DE4-W;49606.2766
2022;DE4-N;NO2;100450
2022;DE4-N;SE4;313982.9787
2022;DE4-S;DE4-E;59700
2022;DE4-S;DE4-W;52050
2022;DE4-S;BE;93247.34043
2022;DE4-S;FR;251993.617
2022;DE4-S;CH;59806.91489
2022;DE4-S;AT;82345.21277
2022;DE4-S;CZ;208034.0426
2022;DE4-S;LU;161923.4043
2022;DE4-W;DE4-E;94348.40426
2022;DE4-W;DE4-N;49606.2766
2022;DE4-W;DE4-S;186051.0638
2022;DE4-W;NL;111523.4043
2022;DE4-W;BE;65594.68085
2022;DE4-W;LU;157097.8723
2022;NL;DK1;84700
2022;NL;DE4-W;111523.4043
2022;NL;UK;86250
2022;NL;BE;53236.17021
2022;NO1;NO2;127608.5106
2022;NO1;NO3;126536.1702
2022;NO1;NO5;105625.5319
2022;NO1;SE3;144229.7872
2022;NO2;DK1;236519.1489
2022;NO2;DE4-N;100450
2022;NO2;NO1;127608.5106
2022;NO2;NO5;90076.59574
2022;NO2;UK;140875
2022;NO3;NO1;126536.1702
2022;NO3;NO4;438587.234
2022;NO3;NO5;138331.9149
2022;NO3;SE2;180153.1915
2022;NO4;FIN;314731.9149
2022;NO4;NO3;438587.234
2022;NO4;SE1;134578.7234
2022;NO4;SE2;342076.5957
2022;NO5;NO1;105625.5319
2022;NO5;NO2;90076.59574
2022;NO5;NO3;138331.9149
2022;SE1;FIN;206425.5319
2022;SE1;NO4;134578.7234
2022;SE1;SE2;223046.8085
2022;SE2;NO3;180153.1915
2022;SE2;NO4;342076.5957
2022;SE2;SE1;223046.8085
2022;SE2;SE3;238595.7447
2022;SE3;DK1;313353.1915
2022;SE3;FIN;551540.4255
2022;SE3;NO1;144229.7872
2022;SE3;SE2;238595.7447
2022;SE3;SE4;160851.0638
2022;SE3;EE;457872.3404
2022;SE3;LV;446042.5532
2022;SE4;DK2;100305.3191
2022;SE4;DE4-E;244006.383
2022;SE4;DE4-N;313982.9787
2022;SE4;SE3;160851.0638
2022;SE4;LT;454485.1064
2022;SE4;PL;405744.6809
2022;UK;DK1;626348.9362
2022;UK;NL;86250
2022;UK;NO2;140875
2022;UK;BE;110150
2022;UK;FR;512170.2128
2022;UK;IE;64275
2022;EE;FIN;380323.4043
2022;EE;SE3;457872.3404
2022;EE;LV;93073.40426
2022;LV;SE3;446042.5532
2022;LV;EE;93073.40426
2022;LV;LT;113148.9362
2022;LT;SE4;454485.1064
2022;LT;LV;113148.9362
2022;LT;PL;333685.1064
2022;PL;DE4-E;191092.5532
2022;PL;SE4;405744.6809
2022;PL;LT;333685.1064
2022;PL;CZ;169330.8511
2022;PL;SK;204280.8511
2022;BE;DE4-S;93247.34043
2022;BE;DE4-W;65594.68085
2022;BE;NL;53236.17021
2022;BE;UK;110150
2022;BE;FR;149234.0426
2022;BE;LU;20400
2022;FR;DE4-S;174759.5745
2022;FR;UK;512170.2128
2022;FR;BE;149234.0426
2022;FR;IT;482553.1915
2022;FR;CH;232697.8723
2022;FR;ES;386017.0213
2022;FR;LU;226800
2022;IT;FR;482553.1915
2022;IT;CH;213842.5532
2022;IT;AT;189360.6383
2022;IT;SI;164693.617
2022;CH;DE4-S;59806.91489
2022;CH;FR;232697.8723
2022;CH;IT;213842.5532
2022;CH;AT;245029.7872
2022;AT;DE4-S;82345.21277
2022;AT;IT;189360.6383
2022;AT;CH;245029.7872
2022;AT;CZ;87486.70213
2022;AT;SK;89495.74468
2022;AT;HU;156692.5532
2022;AT;SI;93293.61702
2022;CZ;DE4-E;180153.1915
2022;CZ;DE4-S;208034.0426
2022;CZ;PL;169330.8511
2022;CZ;AT;87486.70213
2022;CZ;SK;48600
2022;ES;FR;386017.0213
2022;ES;PT;105520.2128
2022;PT;ES;105520.2128
2022;SK;PL;204280.8511
2022;SK;AT;89495.74468
2022;SK;CZ;48600
2022;SK;HU;25950
2022;HU;AT;156542.5532
2022;HU;SK;25950
2022;HU;SI;127863.8298
2022;HU;HR;93526.59574
2022;HU;RO;67800
2022;HU;RS;146125.5319
2022;SI;IT;165293.617
2022;SI;AT;93293.61702
2022;SI;HU;127863.8298
2022;SI;HR;36944.68085
2022;HR;HU;95135.10638
2022;HR;SI;36944.68085
2022;HR;BA;109378.7234
2022;HR;RS;218221.2766
2022;RO;HU;67800
2022;RO;BG;109761.7021
2022;BG;RO;109761.7021
2022;BG;GR;206259.5745
2022;BG;MK;162995.7447
2022;BG;RS;210714.8936
2022;GR;BG;206259.5745
2022;GR;AL;138861.7021
2022;GR;MK;98004.25532
2022;IE;UK;64275
2022;LU;DE4-S;161923.4043
2022;LU;BE;20400
2022;LU;FR;226800
2022;AL;GR;138861.7021
2022;AL;MK;76136.17021
2022;AL;RS;178008.5106
2022;MK;BG;162995.7447
2022;MK;GR;98004.25532
2022;MK;AL;76136.17021
2022;MK;RS;158706.383
2022;BA;HR;109378.7234
2022;BA;RS;129217.0213
2022;RS;HU;146125.5319
2022;RS;HR;218221.2766
2022;RS;BG;210714.8936
2022;RS;AL;178008.5106
2022;RS;MK;158706.383
2022;RS;BA;129217.0213
2023;DK1;DK2;47703.19149
2023;DK1;DE4-N;58014.89362
2023;DK1;NL;84700
2023;DK1;NO2;236519.1489
2023;DK1;SE3;313353.1915
2023;DK1;UK;626348.9362
2023;DK2;DK1;47703.19149
2023;DK2;DE4-E;132052.1277
2023;DK2;SE4;100305.3191
2023;FIN;NO4;314731.9149
2023;FIN;SE1;206425.5319
2023;FIN;SE3;551540.4255
2023;FIN;EE;380323.4043
2023;DE4-E;DK2;132052.1277
2023;DE4-E;DE4-N;151736.1702
2023;DE4-E;DE4-S;59700
2023;DE4-E;DE4-W;94348.40426
2023;DE4-E;SE4;244006.383
2023;DE4-E;PL;191092.5532
2023;DE4-E;CZ;180153.1915
2023;DE4-N;DK1;58014.89362
2023;DE4-N;DE4-E;151736.1702
2023;DE4-N;DE4-W;49606.2766
2023;DE4-N;NO2;100450
2023;DE4-N;SE4;313982.9787
2023;DE4-S;DE4-E;59700
2023;DE4-S;DE4-W;52050
2023;DE4-S;BE;93247.34043
2023;DE4-S;FR;251993.617
2023;DE4-S;CH;59806.91489
2023;DE4-S;AT;82345.21277
2023;DE4-S;CZ;208034.0426
2023;DE4-S;LU;161923.4043
2023;DE4-W;DE4-E;94348.40426
2023;DE4-W;DE4-N;49606.2766
2023;DE4-W;DE4-S;186051.0638
2023;DE4-W;NL;111523.4043
2023;DE4-W;BE;65594.68085
2023;DE4-W;LU;157097.8723
2023;NL;DK1;84700
2023;NL;DE4-W;111523.4043
2023;NL;UK;86250
2023;NL;BE;53236.17021
2023;NO1;NO2;127608.5106
2023;NO1;NO3;126536.1702
2023;NO1;NO5;105625.5319
2023;NO1;SE3;144229.7872
2023;NO2;DK1;236519.1489
2023;NO2;DE4-N;100450
2023;NO2;NO1;127608.5106
2023;NO2;NO5;90076.59574
2023;NO2;UK;140875
2023;NO3;NO1;126536.1702
2023;NO3;NO4;438587.234
2023;NO3;NO5;138331.9149
2023;NO3;SE2;180153.1915
2023;NO4;FIN;314731.9149
2023;NO4;NO3;438587.234
2023;NO4;SE1;134578.7234
2023;NO4;SE2;342076.5957
2023;NO5;NO1;105625.5319
2023;NO5;NO2;90076.59574
2023;NO5;NO3;138331.9149
2023;SE1;FIN;206425.5319
2023;SE1;NO4;134578.7234
2023;SE1;SE2;223046.8085
2023;SE2;NO3;180153.1915
2023;SE2;NO4;342076.5957
2023;SE2;SE1;223046.8085
2023;SE2;SE3;238595.7447
2023;SE3;DK1;313353.1915
2023;SE3;FIN;551540.4255
2023;SE3;NO1;144229.7872
2023;SE3;SE2;238595.7447
2023;SE3;SE4;160851.0638
2023;SE3;EE;457872.3404
2023;SE3;LV;446042.5532
2023;SE4;DK2;100305.3191
2023;SE4;DE4-E;244006.383
2023;SE4;DE4-N;313982.9787
2023;SE4;SE3;160851.0638
2023;SE4;LT;454485.1064
2023;SE4;PL;405744.6809
2023;UK;DK1;626348.9362
2023;UK;NL;86250
2023;UK;NO2;140875
2023;UK;BE;110150
2023;UK;FR;512170.2128
2023;UK;IE;64275
2023;EE;FIN;380323.4043
2023;EE;SE3;457872.3404
2023;EE;LV;93073.40426
2023;LV;SE3;446042.5532
2023;LV;EE;93073.40426
2023;LV;LT;113148.9362
2023;LT;SE4;454485.1064
2023;LT;LV;113148.9362
2023;LT;PL;333685.1064
2023;PL;DE4-E;191092.5532
2023;PL;SE4;405744.6809
2023;PL;LT;333685.1064
2023;PL;CZ;169330.8511
2023;PL;SK;204280.8511
2023;BE;DE4-S;93247.34043
2023;BE;DE4-W;65594.68085
2023;BE;NL;53236.17021
2023;BE;UK;110150
2023;BE;FR;149234.0426
2023;BE;LU;20400
2023;FR;DE4-S;174759.5745
2023;FR;UK;512170.2128
2023;FR;BE;149234.0426
2023;FR;IT;482553.1915
2023;FR;CH;232697.8723
2023;FR;ES;386017.0213
2023;FR;LU;226800
2023;IT;FR;482553.1915
2023;IT;CH;213842.5532
2023;IT;AT;189360.6383
2023;IT;SI;164693.617
2023;CH;DE4-S;59806.91489
2023;CH;FR;232697.8723
2023;CH;IT;213842.5532
2023;CH;AT;245029.7872
2023;AT;DE4-S;82345.21277
2023;AT;IT;189360.6383
2023;AT;CH;245029.7872
2023;AT;CZ;87486.70213
2023;AT;SK;89495.74468
2023;AT;HU;156692.5532
2023;AT;SI;93293.61702
2023;CZ;DE4-E;180153.1915
2023;CZ;DE4-S;208034.0426
2023;CZ;PL;169330.8511
2023;CZ;AT;87486.70213
2023;CZ;SK;48600
2023;ES;FR;386017.0213
2023;ES;PT;105520.2128
2023;PT;ES;105520.2128
2023;SK;PL;204280.8511
2023;SK;AT;89495.74468
2023;SK;CZ;48600
2023;SK;HU;25950
2023;HU;AT;156542.5532
2023;HU;SK;25950
2023;HU;SI;127863.8298
2023;HU;HR;93526.59574
2023;HU;RO;67800
2023;HU;RS;146125.5319
2023;SI;IT;165293.617
2023;SI;AT;93293.61702
2023;SI;HU;127863.8298
2023;SI;HR;36944.68085
2023;HR;HU;95135.10638
2023;HR;SI;36944.68085
2023;HR;BA;109378.7234
2023;HR;RS;218221.2766
2023;RO;HU;67800
2023;RO;BG;109761.7021
2023;BG;RO;109761.7021
2023;BG;GR;206259.5745
2023;BG;MK;162995.7447
2023;BG;RS;210714.8936
2023;GR;BG;206259.5745
2023;GR;AL;138861.7021
2023;GR;MK;98004.25532
2023;IE;UK;64275
2023;LU;DE4-S;161923.4043
2023;LU;BE;20400
2023;LU;FR;226800
2023;AL;GR;138861.7021
2023;AL;MK;76136.17021
2023;AL;RS;178008.5106
2023;MK;BG;162995.7447
2023;MK;GR;98004.25532
2023;MK;AL;76136.17021
2023;MK;RS;158706.383
2023;BA;HR;109378.7234
2023;BA;RS;129217.0213
2023;RS;HU;146125.5319
2023;RS;HR;218221.2766
2023;RS;BG;210714.8936
2023;RS;AL;178008.5106
2023;RS;MK;158706.383
2023;RS;BA;129217.0213
2024;DK1;DK2;47703.19149
2024;DK1;DE4-N;58014.89362
2024;DK1;NL;84700
2024;DK1;NO2;236519.1489
2024;DK1;SE3;313353.1915
2024;DK1;UK;626348.9362
2024;DK2;DK1;47703.19149
2024;DK2;DE4-E;132052.1277
2024;DK2;SE4;100305.3191
2024;FIN;NO4;314731.9149
2024;FIN;SE1;206425.5319
2024;FIN;SE3;551540.4255
2024;FIN;EE;380323.4043
2024;DE4-E;DK2;132052.1277
2024;DE4-E;DE4-N;151736.1702
2024;DE4-E;DE4-S;59700
2024;DE4-E;DE4-W;94348.40426
2024;DE4-E;SE4;244006.383
2024;DE4-E;PL;191092.5532
2024;DE4-E;CZ;180153.1915
2024;DE4-N;DK1;58014.89362
2024;DE4-N;DE4-E;151736.1702
2024;DE4-N;DE4-W;49606.2766
2024;DE4-N;NO2;100450
2024;DE4-N;SE4;313982.9787
2024;DE4-S;DE4-E;59700
2024;DE4-S;DE4-W;52050
2024;DE4-S;BE;93247.34043
2024;DE4-S;FR;251993.617
2024;DE4-S;CH;59806.91489
2024;DE4-S;AT;82345.21277
2024;DE4-S;CZ;208034.0426
2024;DE4-S;LU;161923.4043
2024;DE4-W;DE4-E;94348.40426
2024;DE4-W;DE4-N;49606.2766
2024;DE4-W;DE4-S;186051.0638
2024;DE4-W;NL;111523.4043
2024;DE4-W;BE;65594.68085
2024;DE4-W;LU;157097.8723
2024;NL;DK1;84700
2024;NL;DE4-W;111523.4043
2024;NL;UK;86250
2024;NL;BE;53236.17021
2024;NO1;NO2;127608.5106
2024;NO1;NO3;126536.1702
2024;NO1;NO5;105625.5319
2024;NO1;SE3;144229.7872
2024;NO2;DK1;236519.1489
2024;NO2;DE4-N;100450
2024;NO2;NO1;127608.5106
2024;NO2;NO5;90076.59574
2024;NO2;UK;140875
2024;NO3;NO1;126536.1702
2024;NO3;NO4;438587.234
2024;NO3;NO5;138331.9149
2024;NO3;SE2;180153.1915
2024;NO4;FIN;314731.9149
2024;NO4;NO3;438587.234
2024;NO4;SE1;134578.7234
2024;NO4;SE2;342076.5957
2024;NO5;NO1;105625.5319
2024;NO5;NO2;90076.59574
2024;NO5;NO3;138331.9149
2024;SE1;FIN;206425.5319
2024;SE1;NO4;134578.7234
2024;SE1;SE2;223046.8085
2024;SE2;NO3;180153.1915
2024;SE2;NO4;342076.5957
2024;SE2;SE1;223046.8085
2024;SE2;SE3;238595.7447
2024;SE3;DK1;313353.1915
2024;SE3;FIN;551540.4255
2024;SE3;NO1;144229.7872
2024;SE3;SE2;238595.7447
2024;SE3;SE4;160851.0638
2024;SE3;EE;457872.3404
2024;SE3;LV;446042.5532
2024;SE4;DK2;100305.3191
2024;SE4;DE4-E;244006.383
2024;SE4;DE4-N;313982.9787
2024;SE4;SE3;160851.0638
2024;SE4;LT;454485.1064
2024;SE4;PL;405744.6809
2024;UK;DK1;626348.9362
2024;UK;NL;86250
2024;UK;NO2;140875
2024;UK;BE;110150
2024;UK;FR;512170.2128
2024;UK;IE;64275
2024;EE;FIN;380323.4043
2024;EE;SE3;457872.3404
2024;EE;LV;93073.40426
2024;LV;SE3;446042.5532
2024;LV;EE;93073.40426
2024;LV;LT;113148.9362
2024;LT;SE4;454485.1064
2024;LT;LV;113148.9362
2024;LT;PL;333685.1064
2024;PL;DE4-E;191092.5532
2024;PL;SE4;405744.6809
2024;PL;LT;333685.1064
2024;PL;CZ;169330.8511
2024;PL;SK;204280.8511
2024;BE;DE4-S;93247.34043
2024;BE;DE4-W;65594.68085
2024;BE;NL;53236.17021
2024;BE;UK;110150
2024;BE;FR;149234.0426
2024;BE;LU;20400
2024;FR;DE4-S;174759.5745
2024;FR;UK;512170.2128
2024;FR;BE;149234.0426
2024;FR;IT;482553.1915
2024;FR;CH;232697.8723
2024;FR;ES;386017.0213
2024;FR;LU;226800
2024;IT;FR;482553.1915
2024;IT;CH;213842.5532
2024;IT;AT;189360.6383
2024;IT;SI;164693.617
2024;CH;DE4-S;59806.91489
2024;CH;FR;232697.8723
2024;CH;IT;213842.5532
2024;CH;AT;245029.7872
2024;AT;DE4-S;82345.21277
2024;AT;IT;189360.6383
2024;AT;CH;245029.7872
2024;AT;CZ;87486.70213
2024;AT;SK;89495.74468
2024;AT;HU;156692.5532
2024;AT;SI;93293.61702
2024;CZ;DE4-E;180153.1915
2024;CZ;DE4-S;208034.0426
2024;CZ;PL;169330.8511
2024;CZ;AT;87486.70213
2024;CZ;SK;48600
2024;ES;FR;386017.0213
2024;ES;PT;105520.2128
2024;PT;ES;105520.2128
2024;SK;PL;204280.8511
2024;SK;AT;89495.74468
2024;SK;CZ;48600
2024;SK;HU;25950
2024;HU;AT;156542.5532
2024;HU;SK;25950
2024;HU;SI;127863.8298
2024;HU;HR;93526.59574
2024;HU;RO;67800
2024;HU;RS;146125.5319
2024;SI;IT;165293.617
2024;SI;AT;93293.61702
2024;SI;HU;127863.8298
2024;SI;HR;36944.68085
2024;HR;HU;95135.10638
2024;HR;SI;36944.68085
2024;HR;BA;109378.7234
2024;HR;RS;218221.2766
2024;RO;HU;67800
2024;RO;BG;109761.7021
2024;BG;RO;109761.7021
2024;BG;GR;206259.5745
2024;BG;MK;162995.7447
2024;BG;RS;210714.8936
2024;GR;BG;206259.5745
2024;GR;AL;138861.7021
2024;GR;MK;98004.25532
2024;IE;UK;64275
2024;LU;DE4-S;161923.4043
2024;LU;BE;20400
2024;LU;FR;226800
2024;AL;GR;138861.7021
2024;AL;MK;76136.17021
2024;AL;RS;178008.5106
2024;MK;BG;162995.7447
2024;MK;GR;98004.25532
2024;MK;AL;76136.17021
2024;MK;RS;158706.383
2024;BA;HR;109378.7234
2024;BA;RS;129217.0213
2024;RS;HU;146125.5319
2024;RS;HR;218221.2766
2024;RS;BG;210714.8936
2024;RS;AL;178008.5106
2024;RS;MK;158706.383
2024;RS;BA;129217.0213
2025;DK1;DK2;47703.19149
2025;DK1;DE4-N;58014.89362
2025;DK1;NL;84700
2025;DK1;NO2;236519.1489
2025;DK1;SE3;313353.1915
2025;DK1;UK;626348.9362
2025;DK2;DK1;47703.19149
2025;DK2;DE4-E;132052.1277
2025;DK2;SE4;100305.3191
2025;FIN;NO4;314731.9149
2025;FIN;SE1;206425.5319
2025;FIN;SE3;551540.4255
2025;FIN;EE;380323.4043
2025;DE4-E;DK2;132052.1277
2025;DE4-E;DE4-N;151736.1702
2025;DE4-E;DE4-S;59700
2025;DE4-E;DE4-W;94348.40426
2025;DE4-E;SE4;244006.383
2025;DE4-E;PL;191092.5532
2025;DE4-E;CZ;180153.1915
2025;DE4-N;DK1;58014.89362
2025;DE4-N;DE4-E;151736.1702
2025;DE4-N;DE4-W;49606.2766
2025;DE4-N;NO2;100450
2025;DE4-N;SE4;313982.9787
2025;DE4-S;DE4-E;59700
2025;DE4-S;DE4-W;52050
2025;DE4-S;BE;93247.34043
2025;DE4-S;FR;251993.617
2025;DE4-S;CH;59806.91489
2025;DE4-S;AT;82345.21277
2025;DE4-S;CZ;208034.0426
2025;DE4-S;LU;161923.4043
2025;DE4-W;DE4-E;94348.40426
2025;DE4-W;DE4-N;49606.2766
2025;DE4-W;DE4-S;186051.0638
2025;DE4-W;NL;111523.4043
2025;DE4-W;BE;65594.68085
2025;DE4-W;LU;157097.8723
2025;NL;DK1;84700
2025;NL;DE4-W;111523.4043
2025;NL;UK;86250
2025;NL;BE;53236.17021
2025;NO1;NO2;127608.5106
2025;NO1;NO3;126536.1702
2025;NO1;NO5;105625.5319
2025;NO1;SE3;144229.7872
2025;NO2;DK1;236519.1489
2025;NO2;DE4-N;100450
2025;NO2;NO1;127608.5106
2025;NO2;NO5;90076.59574
2025;NO2;UK;140875
2025;NO3;NO1;126536.1702
2025;NO3;NO4;438587.234
2025;NO3;NO5;138331.9149
2025;NO3;SE2;180153.1915
2025;NO4;FIN;314731.9149
2025;NO4;NO3;438587.234
2025;NO4;SE1;134578.7234
2025;NO4;SE2;342076.5957
2025;NO5;NO1;105625.5319
2025;NO5;NO2;90076.59574
2025;NO5;NO3;138331.9149
2025;SE1;FIN;206425.5319
2025;SE1;NO4;134578.7234
2025;SE1;SE2;223046.8085
2025;SE2;NO3;180153.1915
2025;SE2;NO4;342076.5957
2025;SE2;SE1;223046.8085
2025;SE2;SE3;238595.7447
2025;SE3;DK1;313353.1915
2025;SE3;FIN;551540.4255
2025;SE3;NO1;144229.7872
2025;SE3;SE2;238595.7447
2025;SE3;SE4;160851.0638
2025;SE3;EE;457872.3404
2025;SE3;LV;446042.5532
2025;SE4;DK2;100305.3191
2025;SE4;DE4-E;244006.383
2025;SE4;DE4-N;313982.9787
2025;SE4;SE3;160851.0638
2025;SE4;LT;454485.1064
2025;SE4;PL;405744.6809
2025;UK;DK1;626348.9362
2025;UK;NL;86250
2025;UK;NO2;140875
2025;UK;BE;110150
2025;UK;FR;512170.2128
2025;UK;IE;64275
2025;EE;FIN;380323.4043
2025;EE;SE3;457872.3404
2025;EE;LV;93073.40426
2025;LV;SE3;446042.5532
2025;LV;EE;93073.40426
2025;LV;LT;113148.9362
2025;LT;SE4;454485.1064
2025;LT;LV;113148.9362
2025;LT;PL;333685.1064
2025;PL;DE4-E;191092.5532
2025;PL;SE4;405744.6809
2025;PL;LT;333685.1064
2025;PL;CZ;169330.8511
2025;PL;SK;204280.8511
2025;BE;DE4-S;93247.34043
2025;BE;DE4-W;65594.68085
2025;BE;NL;53236.17021
2025;BE;UK;110150
2025;BE;FR;149234.0426
2025;BE;LU;20400
2025;FR;DE4-S;174759.5745
2025;FR;UK;512170.2128
2025;FR;BE;149234.0426
2025;FR;IT;482553.1915
2025;FR;CH;232697.8723
2025;FR;ES;386017.0213
2025;FR;LU;226800
2025;IT;FR;482553.1915
2025;IT;CH;213842.5532
2025;IT;AT;189360.6383
2025;IT;SI;164693.617
2025;CH;DE4-S;59806.91489
2025;CH;FR;232697.8723
2025;CH;IT;213842.5532
2025;CH;AT;245029.7872
2025;AT;DE4-S;82345.21277
2025;AT;IT;189360.6383
2025;AT;CH;245029.7872
2025;AT;CZ;87486.70213
2025;AT;SK;89495.74468
2025;AT;HU;156692.5532
2025;AT;SI;93293.61702
2025;CZ;DE4-E;180153.1915
2025;CZ;DE4-S;208034.0426
2025;CZ;PL;169330.8511
2025;CZ;AT;87486.70213
2025;CZ;SK;48600
2025;ES;FR;386017.0213
2025;ES;PT;105520.2128
2025;PT;ES;105520.2128
2025;SK;PL;204280.8511
2025;SK;AT;89495.74468
2025;SK;CZ;48600
2025;SK;HU;25950
2025;HU;AT;156542.5532
2025;HU;SK;25950
2025;HU;SI;127863.8298
2025;HU;HR;93526.59574
2025;HU;RO;67800
2025;HU;RS;146125.5319
2025;SI;IT;165293.617
2025;SI;AT;93293.61702
2025;SI;HU;127863.8298
2025;SI;HR;36944.68085
2025;HR;HU;95135.10638
2025;HR;SI;36944.68085
2025;HR;BA;109378.7234
2025;HR;RS;218221.2766
2025;RO;HU;67800
2025;RO;BG;109761.7021
2025;BG;RO;109761.7021
2025;BG;GR;206259.5745
2025;BG;MK;162995.7447
2025;BG;RS;210714.8936
2025;BG;TR;484697.8723
2025;GR;BG;206259.5745
2025;GR;AL;138861.7021
2025;GR;MK;98004.25532
2025;GR;TR;350074.4681
2025;IE;UK;64275
2025;LU;DE4-S;161923.4043
2025;LU;BE;20400
2025;LU;FR;226800
2025;AL;GR;138861.7021
2025;AL;MK;76136.17021
2025;AL;RS;178008.5106
2025;MK;BG;162995.7447
2025;MK;GR;98004.25532
2025;MK;AL;76136.17021
2025;MK;RS;158706.383
2025;BA;HR;109378.7234
2025;BA;RS;129217.0213
2025;RS;HU;146125.5319
2025;RS;HR;218221.2766
2025;RS;BG;210714.8936
2025;RS;AL;178008.5106
2025;RS;MK;158706.383
2025;RS;BA;129217.0213
2025;TR;BG;484697.8723
2025;TR;GR;350074.4681
2026;DK1;DK2;47703.19149
2026;DK1;DE4-N;58014.89362
2026;DK1;NL;84700
2026;DK1;NO2;236519.1489
2026;DK1;SE3;313353.1915
2026;DK1;UK;626348.9362
2026;DK2;DK1;47703.19149
2026;DK2;DE4-E;132052.1277
2026;DK2;SE4;100305.3191
2026;FIN;NO4;314731.9149
2026;FIN;SE1;206425.5319
2026;FIN;SE3;551540.4255
2026;FIN;EE;380323.4043
2026;DE4-E;DK2;132052.1277
2026;DE4-E;DE4-N;151736.1702
2026;DE4-E;DE4-S;59700
2026;DE4-E;DE4-W;94348.40426
2026;DE4-E;SE4;244006.383
2026;DE4-E;PL;191092.5532
2026;DE4-E;CZ;180153.1915
2026;DE4-N;DK1;58014.89362
2026;DE4-N;DE4-E;151736.1702
2026;DE4-N;DE4-W;49606.2766
2026;DE4-N;NO2;100450
2026;DE4-N;SE4;313982.9787
2026;DE4-S;DE4-E;59700
2026;DE4-S;DE4-W;52050
2026;DE4-S;BE;93247.34043
2026;DE4-S;FR;251993.617
2026;DE4-S;CH;59806.91489
2026;DE4-S;AT;82345.21277
2026;DE4-S;CZ;208034.0426
2026;DE4-S;LU;161923.4043
2026;DE4-W;DE4-E;94348.40426
2026;DE4-W;DE4-N;49606.2766
2026;DE4-W;DE4-S;186051.0638
2026;DE4-W;NL;111523.4043
2026;DE4-W;BE;65594.68085
2026;DE4-W;LU;157097.8723
2026;NL;DK1;84700
2026;NL;DE4-W;111523.4043
2026;NL;UK;86250
2026;NL;BE;53236.17021
2026;NO1;NO2;127608.5106
2026;NO1;NO3;126536.1702
2026;NO1;NO5;105625.5319
2026;NO1;SE3;144229.7872
2026;NO2;DK1;236519.1489
2026;NO2;DE4-N;100450
2026;NO2;NO1;127608.5106
2026;NO2;NO5;90076.59574
2026;NO2;UK;140875
2026;NO3;NO1;126536.1702
2026;NO3;NO4;438587.234
2026;NO3;NO5;138331.9149
2026;NO3;SE2;180153.1915
2026;NO4;FIN;314731.9149
2026;NO4;NO3;438587.234
2026;NO4;SE1;134578.7234
2026;NO4;SE2;342076.5957
2026;NO5;NO1;105625.5319
2026;NO5;NO2;90076.59574
2026;NO5;NO3;138331.9149
2026;SE1;FIN;206425.5319
2026;SE1;NO4;134578.7234
2026;SE1;SE2;223046.8085
2026;SE2;NO3;180153.1915
