"Y";"C";"RRR";"VARIABLE_CATEGORY";"UNITS";"value";"Scenario"
"2045";"LITHUANIA";"LT";"EXOGENOUS";"TWh";4.37426590738115;"GH2E"
"2045";"LITHUANIA";"LT";"ENDO_OTHERTRANS";"TWh";1.9;"GH2E"
"2045";"LITHUANIA";"LT";"DIST_LOSSES";"TWh";0.0666131864068198;"GH2E"
"2045";"LITHUANIA";"LT";"TRANS_LOSSES";"TWh";0.0311419706002936;"GH2E"
"2045";"POLAND";"PL";"EXOGENOUS";"TWh";26.7952322468904;"GH2E"
"2045";"POLAND";"PL";"ENDO_INTERSTO";"TWh";0.299468096913602;"GH2E"
"2045";"POLAND";"PL";"ENDO_OTHERTRANS";"TWh";23;"GH2E"
"2045";"POLAND";"PL";"DIST_LOSSES";"TWh";0.408049222033862;"GH2E"
"2045";"POLAND";"PL";"TRANS_LOSSES";"TWh";0.173292842064623;"GH2E"
"2045";"BELGIUM";"BE";"EXOGENOUS";"TWh";72.7841446265548;"GH2E"
"2045";"BELGIUM";"BE";"ENDO_INTERSTO";"TWh";0.085674095649324;"GH2E"
"2045";"BELGIUM";"BE";"ENDO_OTHERTRANS";"TWh";3.3;"GH2E"
"2045";"BELGIUM";"BE";"DIST_LOSSES";"TWh";1.10838798923688;"GH2E"
"2045";"BELGIUM";"BE";"TRANS_LOSSES";"TWh";1.44202965933667;"GH2E"
"2045";"BELGIUM";"BE";"ENDO_FUELCELL";"TWh";5.16880410862073;"GH2E"
"2045";"FRANCE";"FR";"EXOGENOUS";"TWh";75.4976137641837;"GH2E"
"2045";"FRANCE";"FR";"ENDO_INTERSTO";"TWh";0.994998249775643;"GH2E"
"2045";"FRANCE";"FR";"ENDO_OTHERTRANS";"TWh";33.3;"GH2E"
"2045";"FRANCE";"FR";"DIST_LOSSES";"TWh";1.14970985427691;"GH2E"
"2045";"FRANCE";"FR";"TRANS_LOSSES";"TWh";2.66977452679496;"GH2E"
"2045";"FRANCE";"FR";"ENDO_FUELCELL";"TWh";15.3445726143121;"GH2E"
"2045";"ITALY";"IT";"EXOGENOUS";"TWh";77.3874505657512;"GH2E"
"2045";"ITALY";"IT";"ENDO_OTHERTRANS";"TWh";20.1;"GH2E"
"2045";"ITALY";"IT";"DIST_LOSSES";"TWh";1.17848909490992;"GH2E"
"2045";"ITALY";"IT";"TRANS_LOSSES";"TWh";0.826372329861145;"GH2E"
"2045";"ITALY";"IT";"ENDO_FUELCELL";"TWh";1.05990611961974;"GH2E"
"2045";"SWITZERLAND";"CH";"EXOGENOUS";"TWh";8.67318833918308;"GH2E"
"2045";"SWITZERLAND";"CH";"ENDO_OTHERTRANS";"TWh";4;"GH2E"
"2045";"SWITZERLAND";"CH";"DIST_LOSSES";"TWh";0.132079010241366;"GH2E"
"2045";"SWITZERLAND";"CH";"TRANS_LOSSES";"TWh";1.52913260274084;"GH2E"
"2045";"AUSTRIA";"AT";"EXOGENOUS";"TWh";19.6917854987345;"GH2E"
"2045";"AUSTRIA";"AT";"ENDO_OTHERTRANS";"TWh";3.8;"GH2E"
"2045";"AUSTRIA";"AT";"DIST_LOSSES";"TWh";0.299874906072099;"GH2E"
"2045";"AUSTRIA";"AT";"TRANS_LOSSES";"TWh";0.381649133779058;"GH2E"
"2045";"CZECH_REPUBLIC";"CZ";"EXOGENOUS";"TWh";8.40492695450879;"GH2E"
"2045";"CZECH_REPUBLIC";"CZ";"ENDO_OTHERTRANS";"TWh";4.9;"GH2E"
"2045";"CZECH_REPUBLIC";"CZ";"DIST_LOSSES";"TWh";0.127993811489982;"GH2E"
"2045";"CZECH_REPUBLIC";"CZ";"TRANS_LOSSES";"TWh";0.301848900749043;"GH2E"
"2045";"SPAIN";"ES";"EXOGENOUS";"TWh";77.3281367710123;"GH2E"
"2045";"SPAIN";"ES";"ENDO_INTERSTO";"TWh";1.15203735842182;"GH2E"
"2045";"SPAIN";"ES";"ENDO_OTHERTRANS";"TWh";18.7;"GH2E"
"2045";"SPAIN";"ES";"DIST_LOSSES";"TWh";1.17758583915247;"GH2E"
"2045";"SPAIN";"ES";"TRANS_LOSSES";"TWh";0.0103860262572917;"GH2E"
"2045";"SPAIN";"ES";"ENDO_FUELCELL";"TWh";4.8444368153711;"GH2E"
"2045";"PORTUGAL";"PT";"EXOGENOUS";"TWh";12.4258619528461;"GH2E"
"2045";"PORTUGAL";"PT";"ENDO_INTERSTO";"TWh";0.100988964875026;"GH2E"
"2045";"PORTUGAL";"PT";"ENDO_OTHERTRANS";"TWh";3.2;"GH2E"
"2045";"PORTUGAL";"PT";"DIST_LOSSES";"TWh";0.189226324155016;"GH2E"
"2045";"PORTUGAL";"PT";"TRANS_LOSSES";"TWh";7.04929723206013e-05;"GH2E"
"2045";"PORTUGAL";"PT";"ENDO_FUELCELL";"TWh";0.578661693484763;"GH2E"
"2045";"SLOVAKIA";"SK";"EXOGENOUS";"TWh";13.67;"GH2E"
"2045";"SLOVAKIA";"SK";"ENDO_OTHERTRANS";"TWh";3.5;"GH2E"
"2045";"SLOVAKIA";"SK";"DIST_LOSSES";"TWh";0.208172588832486;"GH2E"
"2045";"SLOVAKIA";"SK";"TRANS_LOSSES";"TWh";0.115662063599816;"GH2E"
"2045";"HUNGARY";"HU";"EXOGENOUS";"TWh";13.605;"GH2E"
"2045";"HUNGARY";"HU";"ENDO_INTERSTO";"TWh";0.00258935247104605;"GH2E"
"2045";"HUNGARY";"HU";"ENDO_OTHERTRANS";"TWh";4.5;"GH2E"
"2045";"HUNGARY";"HU";"DIST_LOSSES";"TWh";0.207182741116751;"GH2E"
"2045";"HUNGARY";"HU";"TRANS_LOSSES";"TWh";0.365852318645583;"GH2E"
"2045";"HUNGARY";"HU";"ENDO_FUELCELL";"TWh";1.76944247618014;"GH2E"
"2045";"SLOVENIA";"SI";"EXOGENOUS";"TWh";1.1495;"GH2E"
"2045";"SLOVENIA";"SI";"ENDO_INTERSTO";"TWh";0.000233401472486644;"GH2E"
"2045";"SLOVENIA";"SI";"ENDO_OTHERTRANS";"TWh";3.5;"GH2E"
"2045";"SLOVENIA";"SI";"DIST_LOSSES";"TWh";0.0175050761421319;"GH2E"
"2045";"SLOVENIA";"SI";"TRANS_LOSSES";"TWh";0.15081506375237;"GH2E"
"2045";"CROATIA";"HR";"EXOGENOUS";"TWh";7.70000000000002;"GH2E"
"2045";"CROATIA";"HR";"ENDO_INTERSTO";"TWh";0.00179026942815508;"GH2E"
"2045";"CROATIA";"HR";"ENDO_OTHERTRANS";"TWh";1;"GH2E"
"2045";"CROATIA";"HR";"DIST_LOSSES";"TWh";0.11725888324873;"GH2E"
"2045";"CROATIA";"HR";"TRANS_LOSSES";"TWh";0.0538566886519904;"GH2E"
"2045";"ROMANIA";"RO";"EXOGENOUS";"TWh";27.03;"GH2E"
"2045";"ROMANIA";"RO";"ENDO_INTERSTO";"TWh";0.562677499217514;"GH2E"
"2045";"ROMANIA";"RO";"ENDO_OTHERTRANS";"TWh";3.4;"GH2E"
"2045";"ROMANIA";"RO";"DIST_LOSSES";"TWh";0.411624365482234;"GH2E"
"2045";"ROMANIA";"RO";"TRANS_LOSSES";"TWh";0.260316780618305;"GH2E"
"2045";"BULGARIA";"BG";"EXOGENOUS";"TWh";13.19;"GH2E"
"2045";"BULGARIA";"BG";"ENDO_INTERSTO";"TWh";0.00228148742449312;"GH2E"
"2045";"BULGARIA";"BG";"ENDO_OTHERTRANS";"TWh";2.6;"GH2E"
"2045";"BULGARIA";"BG";"DIST_LOSSES";"TWh";0.200862944162436;"GH2E"
"2045";"BULGARIA";"BG";"TRANS_LOSSES";"TWh";0.121205326520547;"GH2E"
"2045";"GREECE";"GR";"EXOGENOUS";"TWh";30.8900000000001;"GH2E"
"2045";"GREECE";"GR";"ENDO_INTERSTO";"TWh";0.191014416255264;"GH2E"
"2045";"GREECE";"GR";"ENDO_OTHERTRANS";"TWh";3;"GH2E"
"2045";"GREECE";"GR";"DIST_LOSSES";"TWh";0.470406091370557;"GH2E"
"2045";"GREECE";"GR";"TRANS_LOSSES";"TWh";0.126976064752556;"GH2E"
"2045";"IRELAND";"IE";"EXOGENOUS";"TWh";4.61500000000001;"GH2E"
"2045";"IRELAND";"IE";"ENDO_INTERSTO";"TWh";0.000702297054600902;"GH2E"
"2045";"IRELAND";"IE";"ENDO_OTHERTRANS";"TWh";6;"GH2E"
"2045";"IRELAND";"IE";"DIST_LOSSES";"TWh";0.0702791878172587;"GH2E"
"2045";"IRELAND";"IE";"TRANS_LOSSES";"TWh";0.00669887505411933;"GH2E"
"2045";"LUXEMBOURG";"LU";"EXOGENOUS";"TWh";0.855;"GH2E"
"2045";"LUXEMBOURG";"LU";"ENDO_OTHERTRANS";"TWh";1.1;"GH2E"
"2045";"LUXEMBOURG";"LU";"DIST_LOSSES";"TWh";0.0130203045685279;"GH2E"
"2045";"LUXEMBOURG";"LU";"TRANS_LOSSES";"TWh";0.00664164054386215;"GH2E"
"2045";"LUXEMBOURG";"LU";"ENDO_FUELCELL";"TWh";0.09453125;"GH2E"
"2045";"ALBANIA";"AL";"EXOGENOUS";"TWh";3.18475596903733;"GH2E"
"2045";"ALBANIA";"AL";"ENDO_INTERSTO";"TWh";0.000681996782366929;"GH2E"
"2045";"ALBANIA";"AL";"ENDO_OTHERTRANS";"TWh";0.309299705636516;"GH2E"
"2045";"ALBANIA";"AL";"DIST_LOSSES";"TWh";0.0484988218635126;"GH2E"
"2045";"ALBANIA";"AL";"TRANS_LOSSES";"TWh";0.0366412417728924;"GH2E"
"2045";"MONTENEGRO";"ME";"EXOGENOUS";"TWh";1.49920394665116;"GH2E"
"2045";"MONTENEGRO";"ME";"ENDO_INTERSTO";"TWh";0.00461714097726004;"GH2E"
"2045";"MONTENEGRO";"ME";"ENDO_OTHERTRANS";"TWh";0.145600901261038;"GH2E"
"2045";"MONTENEGRO";"ME";"DIST_LOSSES";"TWh";0.0228305169540786;"GH2E"
"2045";"NORTH_MACEDONIA";"MK";"EXOGENOUS";"TWh";3.54062634862087;"GH2E"
"2045";"NORTH_MACEDONIA";"MK";"ENDO_INTERSTO";"TWh";0.000681194274310149;"GH2E"
"2045";"NORTH_MACEDONIA";"MK";"ENDO_OTHERTRANS";"TWh";0.343861412944726;"GH2E"
"2045";"NORTH_MACEDONIA";"MK";"DIST_LOSSES";"TWh";0.0539181677454952;"GH2E"
"2045";"NORTH_MACEDONIA";"MK";"TRANS_LOSSES";"TWh";0.0302790663300472;"GH2E"
"2045";"BOSNIA_AND_HERZEGOVINA";"BA";"EXOGENOUS";"TWh";5.63180400890869;"GH2E"
"2045";"BOSNIA_AND_HERZEGOVINA";"BA";"ENDO_INTERSTO";"TWh";0.000748227506205589;"GH2E"
"2045";"BOSNIA_AND_HERZEGOVINA";"BA";"ENDO_OTHERTRANS";"TWh";0.731403118040089;"GH2E"
"2045";"BOSNIA_AND_HERZEGOVINA";"BA";"DIST_LOSSES";"TWh";0.0857635128260208;"GH2E"
"2045";"BOSNIA_AND_HERZEGOVINA";"BA";"TRANS_LOSSES";"TWh";0.0226735375761978;"GH2E"
"2045";"SERBIA";"RS";"EXOGENOUS";"TWh";12.5616768383202;"GH2E"
"2045";"SERBIA";"RS";"ENDO_INTERSTO";"TWh";0.00225512146766006;"GH2E"
"2045";"SERBIA";"RS";"ENDO_OTHERTRANS";"TWh";2.47614554811466;"GH2E"
"2045";"SERBIA";"RS";"DIST_LOSSES";"TWh";0.191294571141932;"GH2E"
"2045";"SERBIA";"RS";"TRANS_LOSSES";"TWh";0.127285608620818;"GH2E"
"2045";"MALTA";"MT";"ENDO_INTERSTO";"TWh";2.10431842463094e-05;"GH2E"
"2045";"MALTA";"MT";"ENDO_OTHERTRANS";"TWh";0.01;"GH2E"
"2045";"MALTA";"MT";"ENDO_FUELCELL";"TWh";0.001171875;"GH2E"
"2045";"CYPRUS";"CY";"ENDO_INTERSTO";"TWh";0.00472829564540385;"GH2E"
"2045";"CYPRUS";"CY";"ENDO_OTHERTRANS";"TWh";1;"GH2E"
"2045";"CYPRUS";"CY";"ENDO_FUELCELL";"TWh";0.164645502465761;"GH2E"
"2050";"NORWAY";"NO1";"EXOGENOUS";"TWh";3.2277508198584;"GH2E"
"2050";"NORWAY";"NO1";"ENDO_OTHERTRANS";"TWh";1.76235866933602;"GH2E"
"2050";"NORWAY";"NO1";"DIST_LOSSES";"TWh";0.0491535657846458;"GH2E"
"2050";"NORWAY";"NO1";"TRANS_LOSSES";"TWh";0.00746430170753674;"GH2E"
"2050";"NORWAY";"NO2";"EXOGENOUS";"TWh";4.40632224842984;"GH2E"
"2050";"NORWAY";"NO2";"ENDO_OTHERTRANS";"TWh";2.30398018432883;"GH2E"
"2050";"NORWAY";"NO2";"DIST_LOSSES";"TWh";0.0671013540370026;"GH2E"
"2050";"NORWAY";"NO2";"TRANS_LOSSES";"TWh";0.052310009444655;"GH2E"
"2050";"NORWAY";"NO3";"EXOGENOUS";"TWh";3.62060796271554;"GH2E"
"2050";"NORWAY";"NO3";"ENDO_OTHERTRANS";"TWh";1.31734706963736;"GH2E"
"2050";"NORWAY";"NO3";"DIST_LOSSES";"TWh";0.0551361618687645;"GH2E"
"2050";"NORWAY";"NO3";"TRANS_LOSSES";"TWh";0.0202053802595732;"GH2E"
"2050";"NORWAY";"NO4";"EXOGENOUS";"TWh";2.6384651055727;"GH2E"
"2050";"NORWAY";"NO4";"ENDO_OTHERTRANS";"TWh";2.07858487298417;"GH2E"
"2050";"NORWAY";"NO4";"DIST_LOSSES";"TWh";0.0401796716584675;"GH2E"
"2050";"NORWAY";"NO4";"TRANS_LOSSES";"TWh";0.0142409304672734;"GH2E"
"2050";"NORWAY";"NO5";"EXOGENOUS";"TWh";1.45989367700127;"GH2E"
"2050";"NORWAY";"NO5";"ENDO_OTHERTRANS";"TWh";0.53772920371362;"GH2E"
"2050";"NORWAY";"NO5";"DIST_LOSSES";"TWh";0.0222318834061108;"GH2E"
"2050";"NORWAY";"NO5";"TRANS_LOSSES";"TWh";0.0028732971700125;"GH2E"
"2050";"DENMARK";"DK1";"EXOGENOUS";"TWh";15.9864204958793;"GH2E"
"2050";"DENMARK";"DK1";"ENDO_INTERSTO";"TWh";0.193533129674334;"GH2E"
"2050";"DENMARK";"DK1";"ENDO_OTHERTRANS";"TWh";2.35;"GH2E"
"2050";"DENMARK";"DK1";"DIST_LOSSES";"TWh";0.243448027856029;"GH2E"
"2050";"DENMARK";"DK1";"TRANS_LOSSES";"TWh";0.0224847347557436;"GH2E"
"2050";"DENMARK";"DK2";"EXOGENOUS";"TWh";14.9306035439536;"GH2E"
"2050";"DENMARK";"DK2";"ENDO_OTHERTRANS";"TWh";2.35;"GH2E"
"2050";"DENMARK";"DK2";"DIST_LOSSES";"TWh";0.227369597116045;"GH2E"
"2050";"DENMARK";"DK2";"TRANS_LOSSES";"TWh";0.124853552358778;"GH2E"
"2050";"FINLAND";"FIN";"EXOGENOUS";"TWh";4.87;"GH2E"
"2050";"FINLAND";"FIN";"ENDO_OTHERTRANS";"TWh";5.8;"GH2E"
"2050";"FINLAND";"FIN";"DIST_LOSSES";"TWh";0.0741624365482235;"GH2E"
"2050";"FINLAND";"FIN";"TRANS_LOSSES";"TWh";0.151734864899769;"GH2E"
"2050";"GERMANY";"DE4-E";"EXOGENOUS";"TWh";39.561162749939;"GH2E"
"2050";"GERMANY";"DE4-E";"ENDO_INTERSTO";"TWh";0.599048522144267;"GH2E"
"2050";"GERMANY";"DE4-E";"ENDO_OTHERTRANS";"TWh";8.61294485272;"GH2E"
"2050";"GERMANY";"DE4-E";"DIST_LOSSES";"TWh";0.602454255075214;"GH2E"
"2050";"GERMANY";"DE4-E";"TRANS_LOSSES";"TWh";0.493923814853422;"GH2E"
"2050";"GERMANY";"DE4-N";"EXOGENOUS";"TWh";19.9821211262719;"GH2E"
"2050";"GERMANY";"DE4-N";"ENDO_INTERSTO";"TWh";0.0984008465146353;"GH2E"
"2050";"GERMANY";"DE4-N";"ENDO_OTHERTRANS";"TWh";1.46319206650178;"GH2E"
"2050";"GERMANY";"DE4-N";"DIST_LOSSES";"TWh";0.30429626080617;"GH2E"
"2050";"GERMANY";"DE4-N";"TRANS_LOSSES";"TWh";0.122529293625592;"GH2E"
"2050";"GERMANY";"DE4-S";"EXOGENOUS";"TWh";52.100697751659;"GH2E"
"2050";"GERMANY";"DE4-S";"ENDO_OTHERTRANS";"TWh";13.7735999764314;"GH2E"
"2050";"GERMANY";"DE4-S";"DIST_LOSSES";"TWh";0.793411640888208;"GH2E"
"2050";"GERMANY";"DE4-S";"TRANS_LOSSES";"TWh";1.1658597536695;"GH2E"
"2050";"GERMANY";"DE4-S";"ENDO_FUELCELL";"TWh";19.2384888768363;"GH2E"
"2050";"GERMANY";"DE4-W";"EXOGENOUS";"TWh";99.4545747726429;"GH2E"
"2050";"GERMANY";"DE4-W";"ENDO_INTERSTO";"TWh";0.345451964605243;"GH2E"
"2050";"GERMANY";"DE4-W";"ENDO_OTHERTRANS";"TWh";17.6502631043468;"GH2E"
"2050";"GERMANY";"DE4-W";"DIST_LOSSES";"TWh";1.51453667166461;"GH2E"
"2050";"GERMANY";"DE4-W";"TRANS_LOSSES";"TWh";0.20719645403603;"GH2E"
"2050";"NETHERLANDS";"NL";"EXOGENOUS";"TWh";172.007675365022;"GH2E"
"2050";"NETHERLANDS";"NL";"ENDO_INTERSTO";"TWh";0.199482163355404;"GH2E"
"2050";"NETHERLANDS";"NL";"ENDO_OTHERTRANS";"TWh";10.8;"GH2E"
"2050";"NETHERLANDS";"NL";"DIST_LOSSES";"TWh";2.61940622383282;"GH2E"
"2050";"NETHERLANDS";"NL";"TRANS_LOSSES";"TWh";1.668242246459;"GH2E"
"2050";"NETHERLANDS";"NL";"ENDO_FUELCELL";"TWh";0.922512496600048;"GH2E"
"2050";"SWEDEN";"SE1";"EXOGENOUS";"TWh";3.54932379319204;"GH2E"
"2050";"SWEDEN";"SE1";"ENDO_OTHERTRANS";"TWh";2.56828143891959;"GH2E"
"2050";"SWEDEN";"SE1";"DIST_LOSSES";"TWh";0.0540506161399805;"GH2E"
"2050";"SWEDEN";"SE1";"TRANS_LOSSES";"TWh";0.00443472026523418;"GH2E"
"2050";"SWEDEN";"SE2";"EXOGENOUS";"TWh";2.58356721424467;"GH2E"
"2050";"SWEDEN";"SE2";"ENDO_OTHERTRANS";"TWh";4.57171424170726;"GH2E"
"2050";"SWEDEN";"SE2";"DIST_LOSSES";"TWh";0.0393436631610864;"GH2E"
"2050";"SWEDEN";"SE2";"TRANS_LOSSES";"TWh";0.0157575822801503;"GH2E"
"2050";"SWEDEN";"SE3";"EXOGENOUS";"TWh";6.90744468134992;"GH2E"
"2050";"SWEDEN";"SE3";"ENDO_OTHERTRANS";"TWh";12.7018029743768;"GH2E"
"2050";"SWEDEN";"SE3";"DIST_LOSSES";"TWh";0.105189512913958;"GH2E"
"2050";"SWEDEN";"SE3";"TRANS_LOSSES";"TWh";0.1664081403226;"GH2E"
"2050";"SWEDEN";"SE4";"EXOGENOUS";"TWh";3.59830816819204;"GH2E"
"2050";"SWEDEN";"SE4";"ENDO_OTHERTRANS";"TWh";3.8582013449965;"GH2E"
"2050";"SWEDEN";"SE4";"DIST_LOSSES";"TWh";0.0547965710892189;"GH2E"
"2050";"SWEDEN";"SE4";"TRANS_LOSSES";"TWh";0.0888649170036153;"GH2E"
"2050";"UNITED_KINGDOM";"UK";"EXOGENOUS";"TWh";118.417929599106;"GH2E"
"2050";"UNITED_KINGDOM";"UK";"ENDO_INTERSTO";"TWh";0.823744154606815;"GH2E"
"2050";"UNITED_KINGDOM";"UK";"ENDO_OTHERTRANS";"TWh";36.7;"GH2E"
"2050";"UNITED_KINGDOM";"UK";"DIST_LOSSES";"TWh";1.80331872485948;"GH2E"
"2050";"UNITED_KINGDOM";"UK";"TRANS_LOSSES";"TWh";1.27581044004644;"GH2E"
"2050";"UNITED_KINGDOM";"UK";"ENDO_FUELCELL";"TWh";12.597582903771;"GH2E"
"2050";"ESTONIA";"EE";"EXOGENOUS";"TWh";1.10537400694592;"GH2E"
"2050";"ESTONIA";"EE";"ENDO_OTHERTRANS";"TWh";0.7;"GH2E"
"2050";"ESTONIA";"EE";"DIST_LOSSES";"TWh";0.0168331067047602;"GH2E"
"2050";"ESTONIA";"EE";"TRANS_LOSSES";"TWh";0.0225863367715261;"GH2E"
"2050";"LATVIA";"LV";"EXOGENOUS";"TWh";1.16862170438909;"GH2E"
"2050";"LATVIA";"LV";"ENDO_OTHERTRANS";"TWh";1.5;"GH2E"
"2050";"LATVIA";"LV";"DIST_LOSSES";"TWh";0.0177962696099861;"GH2E"
"2050";"LATVIA";"LV";"TRANS_LOSSES";"TWh";0.0200232146549309;"GH2E"
"2050";"LITHUANIA";"LT";"EXOGENOUS";"TWh";7.02946780034638;"GH2E"
"2050";"LITHUANIA";"LT";"ENDO_OTHERTRANS";"TWh";2.2;"GH2E"
"2050";"LITHUANIA";"LT";"DIST_LOSSES";"TWh";0.107047733000199;"GH2E"
"2050";"LITHUANIA";"LT";"TRANS_LOSSES";"TWh";0.0860348561857243;"GH2E"
"2050";"POLAND";"PL";"EXOGENOUS";"TWh";36.3377181196311;"GH2E"
"2050";"POLAND";"PL";"ENDO_INTERSTO";"TWh";0.360074190623872;"GH2E"
"2050";"POLAND";"PL";"ENDO_OTHERTRANS";"TWh";26.6;"GH2E"
"2050";"POLAND";"PL";"DIST_LOSSES";"TWh";0.553366265781185;"GH2E"
"2050";"POLAND";"PL";"TRANS_LOSSES";"TWh";0.305130203842487;"GH2E"
"2050";"POLAND";"PL";"ENDO_FUELCELL";"TWh";1.24598656172697;"GH2E"
"2050";"BELGIUM";"BE";"EXOGENOUS";"TWh";86.9207830879401;"GH2E"
"2050";"BELGIUM";"BE";"ENDO_INTERSTO";"TWh";0.139394073811687;"GH2E"
"2050";"BELGIUM";"BE";"ENDO_OTHERTRANS";"TWh";4.2;"GH2E"
"2050";"BELGIUM";"BE";"DIST_LOSSES";"TWh";1.32366674753208;"GH2E"
"2050";"BELGIUM";"BE";"TRANS_LOSSES";"TWh";1.82025645089615;"GH2E"
"2050";"BELGIUM";"BE";"ENDO_FUELCELL";"TWh";5.23886241159626;"GH2E"
"2050";"FRANCE";"FR";"EXOGENOUS";"TWh";87.3860497044356;"GH2E"
"2050";"FRANCE";"FR";"ENDO_INTERSTO";"TWh";1.37450308133078;"GH2E"
"2050";"FRANCE";"FR";"ENDO_OTHERTRANS";"TWh";41.5;"GH2E"
"2050";"FRANCE";"FR";"DIST_LOSSES";"TWh";1.33075202595587;"GH2E"
"2050";"FRANCE";"FR";"TRANS_LOSSES";"TWh";2.72180297412411;"GH2E"
"2050";"FRANCE";"FR";"ENDO_FUELCELL";"TWh";25.3608698437847;"GH2E"
"2050";"ITALY";"IT";"EXOGENOUS";"TWh";99.5224770545761;"GH2E"
"2050";"ITALY";"IT";"ENDO_INTERSTO";"TWh";0.01714977660551;"GH2E"
"2050";"ITALY";"IT";"ENDO_OTHERTRANS";"TWh";23.4;"GH2E"
"2050";"ITALY";"IT";"DIST_LOSSES";"TWh";1.51557071656715;"GH2E"
"2050";"ITALY";"IT";"TRANS_LOSSES";"TWh";1.08355806838837;"GH2E"
"2050";"ITALY";"IT";"ENDO_FUELCELL";"TWh";12.4148495853783;"GH2E"
"2050";"SWITZERLAND";"CH";"EXOGENOUS";"TWh";10.5023564441451;"GH2E"
"2050";"SWITZERLAND";"CH";"ENDO_OTHERTRANS";"TWh";5;"GH2E"
"2050";"SWITZERLAND";"CH";"DIST_LOSSES";"TWh";0.159934362093581;"GH2E"
"2050";"SWITZERLAND";"CH";"TRANS_LOSSES";"TWh";1.32901482308105;"GH2E"
"2050";"AUSTRIA";"AT";"EXOGENOUS";"TWh";20.9656388256533;"GH2E"
"2050";"AUSTRIA";"AT";"ENDO_OTHERTRANS";"TWh";5.6;"GH2E"
"2050";"AUSTRIA";"AT";"DIST_LOSSES";"TWh";0.319273687700304;"GH2E"
"2050";"AUSTRIA";"AT";"TRANS_LOSSES";"TWh";0.647885416966046;"GH2E"
"2050";"CZECH_REPUBLIC";"CZ";"EXOGENOUS";"TWh";10.9104637881157;"GH2E"
"2050";"CZECH_REPUBLIC";"CZ";"ENDO_OTHERTRANS";"TWh";5.7;"GH2E"
"2050";"CZECH_REPUBLIC";"CZ";"DIST_LOSSES";"TWh";0.166149194742879;"GH2E"
"2050";"CZECH_REPUBLIC";"CZ";"TRANS_LOSSES";"TWh";0.388480348931607;"GH2E"
"2050";"CZECH_REPUBLIC";"CZ";"ENDO_FUELCELL";"TWh";4.27810778523574;"GH2E"
"2050";"SPAIN";"ES";"EXOGENOUS";"TWh";91.4393103981048;"GH2E"
"2050";"SPAIN";"ES";"ENDO_INTERSTO";"TWh";1.2918119370451;"GH2E"
"2050";"SPAIN";"ES";"ENDO_OTHERTRANS";"TWh";23.7;"GH2E"
"2050";"SPAIN";"ES";"DIST_LOSSES";"TWh";1.39247680809296;"GH2E"
"2050";"SPAIN";"ES";"TRANS_LOSSES";"TWh";0.0355915581434103;"GH2E"
"2050";"SPAIN";"ES";"ENDO_FUELCELL";"TWh";9.56372119617424;"GH2E"
"2050";"PORTUGAL";"PT";"EXOGENOUS";"TWh";14.8177010157182;"GH2E"
"2050";"PORTUGAL";"PT";"ENDO_INTERSTO";"TWh";0.140640141002867;"GH2E"
"2050";"PORTUGAL";"PT";"ENDO_OTHERTRANS";"TWh";4.1;"GH2E"
"2050";"PORTUGAL";"PT";"DIST_LOSSES";"TWh";0.225650269274896;"GH2E"
"2050";"PORTUGAL";"PT";"ENDO_FUELCELL";"TWh";1.12996806913327;"GH2E"
"2050";"SLOVAKIA";"SK";"EXOGENOUS";"TWh";17.45;"GH2E"
"2050";"SLOVAKIA";"SK";"ENDO_OTHERTRANS";"TWh";4.1;"GH2E"
"2050";"SLOVAKIA";"SK";"DIST_LOSSES";"TWh";0.265736040609136;"GH2E"
"2050";"SLOVAKIA";"SK";"TRANS_LOSSES";"TWh";0.327100268549769;"GH2E"
"2050";"HUNGARY";"HU";"EXOGENOUS";"TWh";17.23;"GH2E"
"2050";"HUNGARY";"HU";"ENDO_OTHERTRANS";"TWh";6.1;"GH2E"
"2050";"HUNGARY";"HU";"DIST_LOSSES";"TWh";0.26238578680203;"GH2E"
"2050";"HUNGARY";"HU";"TRANS_LOSSES";"TWh";1.02702290419129;"GH2E"
"2050";"HUNGARY";"HU";"ENDO_FUELCELL";"TWh";9.83087371251282;"GH2E"
"2050";"SLOVENIA";"SI";"EXOGENOUS";"TWh";1.3;"GH2E"
"2050";"SLOVENIA";"SI";"ENDO_OTHERTRANS";"TWh";4.1;"GH2E"
"2050";"SLOVENIA";"SI";"DIST_LOSSES";"TWh";0.0197969543147208;"GH2E"
"2050";"SLOVENIA";"SI";"TRANS_LOSSES";"TWh";0.219790792452861;"GH2E"
"2050";"CROATIA";"HR";"EXOGENOUS";"TWh";9.71;"GH2E"
"2050";"CROATIA";"HR";"ENDO_OTHERTRANS";"TWh";1.3;"GH2E"
"2050";"CROATIA";"HR";"DIST_LOSSES";"TWh";0.147868020304568;"GH2E"
"2050";"CROATIA";"HR";"TRANS_LOSSES";"TWh";0.11637456444525;"GH2E"
"2050";"ROMANIA";"RO";"EXOGENOUS";"TWh";34.4199999999999;"GH2E"
"2050";"ROMANIA";"RO";"ENDO_INTERSTO";"TWh";1.20509367821569;"GH2E"
"2050";"ROMANIA";"RO";"ENDO_OTHERTRANS";"TWh";4.2;"GH2E"
"2050";"ROMANIA";"RO";"DIST_LOSSES";"TWh";0.524162436548221;"GH2E"
"2050";"ROMANIA";"RO";"TRANS_LOSSES";"TWh";0.489512288258655;"GH2E"
