"Y";"C";"IRRRE";"IRRRI";"VARIABLE_CATEGORY";"UNITS";"value";"Scenario"
"2050";"DENMARK";"DK2";"DE4-E";"ENDOGENOUS";"GW";2.48243935589386;"H2E"
"2050";"DENMARK";"DK2";"SE4";"ENDOGENOUS";"GW";1.73924793847601;"H2E"
"2050";"FINLAND";"FIN";"SE1";"ENDOGENOUS";"GW";0.189730568632973;"H2E"
"2050";"FINLAND";"FIN";"SE3";"ENDOGENOUS";"GW";0.343130191071826;"H2E"
"2050";"FINLAND";"FIN";"EE";"ENDOGENOUS";"GW";0.347974078934331;"H2E"
"2050";"GERMANY";"DE4-E";"DK2";"ENDOGENOUS";"GW";2.48243935589386;"H2E"
"2050";"GERMANY";"DE4-E";"DE4-N";"ENDOGENOUS";"GW";0.1047189868585;"H2E"
"2050";"GERMANY";"DE4-E";"DE4-S";"ENDOGENOUS";"GW";14.5425439394391;"H2E"
"2050";"GERMANY";"DE4-E";"DE4-W";"ENDOGENOUS";"GW";0.515899594153099;"H2E"
"2050";"GERMANY";"DE4-E";"PL";"ENDOGENOUS";"GW";0.341381845395443;"H2E"
"2050";"GERMANY";"DE4-E";"CZ";"ENDOGENOUS";"GW";3.84022993018182;"H2E"
"2050";"GERMANY";"DE4-N";"DK1";"ENDOGENOUS";"GW";0.209568348896709;"H2E"
"2050";"GERMANY";"DE4-N";"DE4-E";"ENDOGENOUS";"GW";0.1047189868585;"H2E"
"2050";"GERMANY";"DE4-N";"DE4-W";"ENDOGENOUS";"GW";3.47068290151975;"H2E"
"2050";"GERMANY";"DE4-N";"NO2";"ENDOGENOUS";"GW";4.7580961027674;"H2E"
"2050";"GERMANY";"DE4-S";"DE4-E";"ENDOGENOUS";"GW";14.5425439394391;"H2E"
"2050";"GERMANY";"DE4-S";"DE4-W";"ENDOGENOUS";"GW";2.32459643594738;"H2E"
"2050";"GERMANY";"DE4-S";"BE";"ENDOGENOUS";"GW";6.29726187563743;"H2E"
"2050";"GERMANY";"DE4-S";"FR";"ENDOGENOUS";"GW";3.35565329418708;"H2E"
"2050";"GERMANY";"DE4-S";"CH";"ENDOGENOUS";"GW";18.1529930445889;"H2E"
"2050";"GERMANY";"DE4-S";"AT";"ENDOGENOUS";"GW";5.23047011090952;"H2E"
"2050";"GERMANY";"DE4-W";"DE4-E";"ENDOGENOUS";"GW";0.515899594153099;"H2E"
"2050";"GERMANY";"DE4-W";"DE4-N";"ENDOGENOUS";"GW";3.47068290151975;"H2E"
"2050";"GERMANY";"DE4-W";"DE4-S";"ENDOGENOUS";"GW";2.32459643594738;"H2E"
"2050";"GERMANY";"DE4-W";"BE";"ENDOGENOUS";"GW";1.30492955274095;"H2E"
"2050";"GERMANY";"DE4-W";"LU";"ENDOGENOUS";"GW";0.348413746994901;"H2E"
"2050";"NETHERLANDS";"NL";"DK1";"ENDOGENOUS";"GW";2.93867818977532;"H2E"
"2050";"NETHERLANDS";"NL";"UK";"ENDOGENOUS";"GW";4.36048462242283;"H2E"
"2050";"NETHERLANDS";"NL";"BE";"ENDOGENOUS";"GW";8.36751167568261;"H2E"
"2050";"SWEDEN";"SE1";"FIN";"ENDOGENOUS";"GW";0.189730568632973;"H2E"
"2050";"SWEDEN";"SE1";"NO4";"ENDOGENOUS";"GW";0.0738829597038757;"H2E"
"2050";"SWEDEN";"SE1";"SE2";"ENDOGENOUS";"GW";0.0792110133777153;"H2E"
"2050";"SWEDEN";"SE2";"NO3";"ENDOGENOUS";"GW";0.143671010815166;"H2E"
"2050";"SWEDEN";"SE2";"NO4";"ENDOGENOUS";"GW";0.020240212866467;"H2E"
"2050";"SWEDEN";"SE2";"SE1";"ENDOGENOUS";"GW";0.0792110133777153;"H2E"
"2050";"SWEDEN";"SE2";"SE3";"ENDOGENOUS";"GW";0.348933750111647;"H2E"
"2050";"SWEDEN";"SE3";"DK1";"ENDOGENOUS";"GW";0.479245049774685;"H2E"
"2050";"SWEDEN";"SE3";"FIN";"ENDOGENOUS";"GW";0.343130191071826;"H2E"
"2050";"SWEDEN";"SE3";"NO1";"ENDOGENOUS";"GW";0.951162819943713;"H2E"
"2050";"SWEDEN";"SE3";"SE2";"ENDOGENOUS";"GW";0.348933750111647;"H2E"
"2050";"SWEDEN";"SE3";"SE4";"ENDOGENOUS";"GW";1.17829961127226;"H2E"
"2050";"SWEDEN";"SE3";"EE";"ENDOGENOUS";"GW";0.0113002604122344;"H2E"
"2050";"SWEDEN";"SE3";"LV";"ENDOGENOUS";"GW";0.130985826768068;"H2E"
"2050";"SWEDEN";"SE4";"DK2";"ENDOGENOUS";"GW";1.73924793847601;"H2E"
"2050";"SWEDEN";"SE4";"SE3";"ENDOGENOUS";"GW";1.17829961127226;"H2E"
"2050";"SWEDEN";"SE4";"LT";"ENDOGENOUS";"GW";0.0597919987501186;"H2E"
"2050";"UNITED_KINGDOM";"UK";"NL";"ENDOGENOUS";"GW";4.36048462242283;"H2E"
"2050";"UNITED_KINGDOM";"UK";"NO2";"ENDOGENOUS";"GW";1.85972464416972;"H2E"
"2050";"UNITED_KINGDOM";"UK";"BE";"ENDOGENOUS";"GW";7.35931940146438;"H2E"
"2050";"UNITED_KINGDOM";"UK";"IE";"ENDOGENOUS";"GW";17.483119682005;"H2E"
"2050";"ESTONIA";"EE";"FIN";"ENDOGENOUS";"GW";0.347974078934331;"H2E"
"2050";"ESTONIA";"EE";"SE3";"ENDOGENOUS";"GW";0.0113002604122344;"H2E"
"2050";"ESTONIA";"EE";"LV";"ENDOGENOUS";"GW";0.337547257212158;"H2E"
"2050";"LATVIA";"LV";"SE3";"ENDOGENOUS";"GW";0.130985826768068;"H2E"
"2050";"LATVIA";"LV";"EE";"ENDOGENOUS";"GW";0.337547257212158;"H2E"
"2050";"LATVIA";"LV";"LT";"ENDOGENOUS";"GW";0.466135107660915;"H2E"
"2050";"LITHUANIA";"LT";"SE4";"ENDOGENOUS";"GW";0.0597919987501186;"H2E"
"2050";"LITHUANIA";"LT";"LV";"ENDOGENOUS";"GW";0.466135107660915;"H2E"
"2050";"LITHUANIA";"LT";"PL";"ENDOGENOUS";"GW";1.32060715189681;"H2E"
"2050";"POLAND";"PL";"DE4-E";"ENDOGENOUS";"GW";0.341381845395443;"H2E"
"2050";"POLAND";"PL";"LT";"ENDOGENOUS";"GW";1.32060715189681;"H2E"
"2050";"POLAND";"PL";"CZ";"ENDOGENOUS";"GW";3.62635531675811;"H2E"
"2050";"POLAND";"PL";"SK";"ENDOGENOUS";"GW";1.77684175262119;"H2E"
"2050";"BELGIUM";"BE";"DE4-S";"ENDOGENOUS";"GW";6.29726187563743;"H2E"
"2050";"BELGIUM";"BE";"DE4-W";"ENDOGENOUS";"GW";1.30492955274095;"H2E"
"2050";"BELGIUM";"BE";"NL";"ENDOGENOUS";"GW";8.36751167568261;"H2E"
"2050";"BELGIUM";"BE";"UK";"ENDOGENOUS";"GW";7.35931940146438;"H2E"
"2050";"BELGIUM";"BE";"FR";"ENDOGENOUS";"GW";18.0044789797228;"H2E"
"2050";"BELGIUM";"BE";"LU";"ENDOGENOUS";"GW";1.39088215874486;"H2E"
"2050";"FRANCE";"FR";"DE4-S";"ENDOGENOUS";"GW";3.35565329418708;"H2E"
"2050";"FRANCE";"FR";"BE";"ENDOGENOUS";"GW";18.0044789797228;"H2E"
"2050";"FRANCE";"FR";"CH";"ENDOGENOUS";"GW";6.96832729259248;"H2E"
"2050";"FRANCE";"FR";"ES";"ENDOGENOUS";"GW";31.1483091593308;"H2E"
"2050";"ITALY";"IT";"CH";"ENDOGENOUS";"GW";21.0159750277085;"H2E"
"2050";"ITALY";"IT";"AT";"ENDOGENOUS";"GW";2.46129150453738;"H2E"
"2050";"ITALY";"IT";"SI";"ENDOGENOUS";"GW";0.875154749698431;"H2E"
"2050";"SWITZERLAND";"CH";"DE4-S";"ENDOGENOUS";"GW";18.1529930445889;"H2E"
"2050";"SWITZERLAND";"CH";"FR";"ENDOGENOUS";"GW";6.96832729259248;"H2E"
"2050";"SWITZERLAND";"CH";"IT";"ENDOGENOUS";"GW";21.0159750277085;"H2E"
"2050";"AUSTRIA";"AT";"DE4-S";"ENDOGENOUS";"GW";5.23047011090952;"H2E"
"2050";"AUSTRIA";"AT";"IT";"ENDOGENOUS";"GW";2.46129150453738;"H2E"
"2050";"AUSTRIA";"AT";"CZ";"ENDOGENOUS";"GW";0.776172942186638;"H2E"
"2050";"AUSTRIA";"AT";"SK";"ENDOGENOUS";"GW";3.04739858657061;"H2E"
"2050";"AUSTRIA";"AT";"SI";"ENDOGENOUS";"GW";0.620630040583622;"H2E"
"2050";"CZECH_REPUBLIC";"CZ";"DE4-E";"ENDOGENOUS";"GW";3.84022993018182;"H2E"
"2050";"CZECH_REPUBLIC";"CZ";"PL";"ENDOGENOUS";"GW";3.62635531675811;"H2E"
"2050";"CZECH_REPUBLIC";"CZ";"AT";"ENDOGENOUS";"GW";0.776172942186638;"H2E"
"2050";"CZECH_REPUBLIC";"CZ";"SK";"ENDOGENOUS";"GW";8.7428861250583;"H2E"
"2050";"SPAIN";"ES";"FR";"ENDOGENOUS";"GW";31.1483091593308;"H2E"
"2050";"SPAIN";"ES";"PT";"ENDOGENOUS";"GW";0.500873649080628;"H2E"
"2050";"PORTUGAL";"PT";"ES";"ENDOGENOUS";"GW";0.500873649080628;"H2E"
"2050";"SLOVAKIA";"SK";"PL";"ENDOGENOUS";"GW";1.77684175262119;"H2E"
"2050";"SLOVAKIA";"SK";"AT";"ENDOGENOUS";"GW";3.04739858657061;"H2E"
"2050";"SLOVAKIA";"SK";"CZ";"ENDOGENOUS";"GW";8.7428861250583;"H2E"
"2050";"SLOVAKIA";"SK";"HU";"ENDOGENOUS";"GW";13.3350494527766;"H2E"
"2050";"HUNGARY";"HU";"SK";"ENDOGENOUS";"GW";13.3350494527766;"H2E"
"2050";"HUNGARY";"HU";"SI";"ENDOGENOUS";"GW";0.938956934266045;"H2E"
"2050";"HUNGARY";"HU";"HR";"ENDOGENOUS";"GW";1.33790337432164;"H2E"
"2050";"HUNGARY";"HU";"RO";"ENDOGENOUS";"GW";31.1928750723649;"H2E"
"2050";"HUNGARY";"HU";"RS";"ENDOGENOUS";"GW";0.365434698391367;"H2E"
"2050";"SLOVENIA";"SI";"IT";"ENDOGENOUS";"GW";0.875154749698431;"H2E"
"2050";"SLOVENIA";"SI";"AT";"ENDOGENOUS";"GW";0.620630040583622;"H2E"
"2050";"SLOVENIA";"SI";"HU";"ENDOGENOUS";"GW";0.938956934266045;"H2E"
"2050";"SLOVENIA";"SI";"HR";"ENDOGENOUS";"GW";0.790077840016487;"H2E"
"2050";"CROATIA";"HR";"HU";"ENDOGENOUS";"GW";1.33790337432164;"H2E"
"2050";"CROATIA";"HR";"SI";"ENDOGENOUS";"GW";0.790077840016487;"H2E"
"2050";"CROATIA";"HR";"BA";"ENDOGENOUS";"GW";0.271996644633009;"H2E"
"2050";"CROATIA";"HR";"RS";"ENDOGENOUS";"GW";0.0446552532742902;"H2E"
"2050";"ROMANIA";"RO";"HU";"ENDOGENOUS";"GW";31.1928750723649;"H2E"
"2050";"ROMANIA";"RO";"BG";"ENDOGENOUS";"GW";7.51807942407816;"H2E"
"2050";"BULGARIA";"BG";"RO";"ENDOGENOUS";"GW";7.51807942407816;"H2E"
"2050";"BULGARIA";"BG";"GR";"ENDOGENOUS";"GW";0.00302184303089393;"H2E"
"2050";"BULGARIA";"BG";"MK";"ENDOGENOUS";"GW";0.229238232225357;"H2E"
"2050";"BULGARIA";"BG";"RS";"ENDOGENOUS";"GW";1.05819074859202;"H2E"
"2050";"GREECE";"GR";"BG";"ENDOGENOUS";"GW";0.00302184303089393;"H2E"
"2050";"GREECE";"GR";"AL";"ENDOGENOUS";"GW";2.21905034366365;"H2E"
"2050";"GREECE";"GR";"MK";"ENDOGENOUS";"GW";2.6457133546134;"H2E"
"2050";"IRELAND";"IE";"UK";"ENDOGENOUS";"GW";17.483119682005;"H2E"
"2050";"LUXEMBOURG";"LU";"BE";"ENDOGENOUS";"GW";1.39088215874486;"H2E"
"2050";"ALBANIA";"AL";"GR";"ENDOGENOUS";"GW";2.21905034366365;"H2E"
"2050";"ALBANIA";"AL";"RS";"ENDOGENOUS";"GW";0.147161467467887;"H2E"
"2050";"NORTH_MACEDONIA";"MK";"BG";"ENDOGENOUS";"GW";0.229238232225357;"H2E"
"2050";"NORTH_MACEDONIA";"MK";"GR";"ENDOGENOUS";"GW";2.6457133546134;"H2E"
"2050";"NORTH_MACEDONIA";"MK";"RS";"ENDOGENOUS";"GW";0.363317328564998;"H2E"
"2050";"BOSNIA_AND_HERZEGOVINA";"BA";"HR";"ENDOGENOUS";"GW";0.271996644633009;"H2E"
"2050";"BOSNIA_AND_HERZEGOVINA";"BA";"RS";"ENDOGENOUS";"GW";0.0816221820647759;"H2E"
"2050";"SERBIA";"RS";"HU";"ENDOGENOUS";"GW";0.365434698391367;"H2E"
"2050";"SERBIA";"RS";"HR";"ENDOGENOUS";"GW";0.0446552532742902;"H2E"
"2050";"SERBIA";"RS";"BG";"ENDOGENOUS";"GW";1.05819074859202;"H2E"
"2050";"SERBIA";"RS";"AL";"ENDOGENOUS";"GW";0.147161467467887;"H2E"
"2050";"SERBIA";"RS";"MK";"ENDOGENOUS";"GW";0.363317328564998;"H2E"
"2050";"SERBIA";"RS";"BA";"ENDOGENOUS";"GW";0.0816221820647759;"H2E"
"2030";"NORWAY";"NO1";"NO2";"ENDOGENOUS";"GW";0.403097175640726;"SSGH2E"
"2030";"NORWAY";"NO1";"NO3";"ENDOGENOUS";"GW";0.0281966410453202;"SSGH2E"
"2030";"NORWAY";"NO1";"NO5";"ENDOGENOUS";"GW";0.00273842921159343;"SSGH2E"
"2030";"NORWAY";"NO1";"SE3";"ENDOGENOUS";"GW";0.035724183985243;"SSGH2E"
"2030";"NORWAY";"NO2";"DE4-N";"ENDOGENOUS";"GW";1.86090130995419;"SSGH2E"
"2030";"NORWAY";"NO2";"NO1";"ENDOGENOUS";"GW";0.403097175640726;"SSGH2E"
"2030";"NORWAY";"NO2";"NO5";"ENDOGENOUS";"GW";0.47142316476758;"SSGH2E"
"2030";"NORWAY";"NO2";"UK";"ENDOGENOUS";"GW";0.00220294189196023;"SSGH2E"
"2030";"NORWAY";"NO3";"NO1";"ENDOGENOUS";"GW";0.0281966410453202;"SSGH2E"
"2030";"NORWAY";"NO3";"NO4";"ENDOGENOUS";"GW";0.366677976523508;"SSGH2E"
"2030";"NORWAY";"NO3";"NO5";"ENDOGENOUS";"GW";0.405386365307569;"SSGH2E"
"2030";"NORWAY";"NO3";"SE2";"ENDOGENOUS";"GW";0.107487912821633;"SSGH2E"
"2030";"NORWAY";"NO4";"FIN";"ENDOGENOUS";"GW";0.0343510323397832;"SSGH2E"
"2030";"NORWAY";"NO4";"NO3";"ENDOGENOUS";"GW";0.366677976523508;"SSGH2E"
"2030";"NORWAY";"NO5";"NO1";"ENDOGENOUS";"GW";0.00273842921159343;"SSGH2E"
"2030";"NORWAY";"NO5";"NO2";"ENDOGENOUS";"GW";0.47142316476758;"SSGH2E"
"2030";"NORWAY";"NO5";"NO3";"ENDOGENOUS";"GW";0.405386365307569;"SSGH2E"
"2030";"DENMARK";"DK1";"DK2";"ENDOGENOUS";"GW";1.56147273392357;"SSGH2E"
"2030";"DENMARK";"DK1";"DE4-N";"ENDOGENOUS";"GW";0.528343587130759;"SSGH2E"
"2030";"DENMARK";"DK1";"NL";"ENDOGENOUS";"GW";2.0905199419267;"SSGH2E"
"2030";"DENMARK";"DK1";"SE3";"ENDOGENOUS";"GW";0.84316520726793;"SSGH2E"
"2030";"DENMARK";"DK2";"DK1";"ENDOGENOUS";"GW";1.56147273392357;"SSGH2E"
"2030";"DENMARK";"DK2";"DE4-E";"ENDOGENOUS";"GW";3.08926094538989;"SSGH2E"
"2030";"DENMARK";"DK2";"SE4";"ENDOGENOUS";"GW";3.13891332282389;"SSGH2E"
"2030";"FINLAND";"FIN";"NO4";"ENDOGENOUS";"GW";0.0343510323397832;"SSGH2E"
"2030";"FINLAND";"FIN";"SE1";"ENDOGENOUS";"GW";0.267503337882626;"SSGH2E"
"2030";"FINLAND";"FIN";"EE";"ENDOGENOUS";"GW";0.107016974165367;"SSGH2E"
"2030";"GERMANY";"DE4-E";"DK2";"ENDOGENOUS";"GW";3.08926094538989;"SSGH2E"
"2030";"GERMANY";"DE4-E";"DE4-S";"ENDOGENOUS";"GW";2.14691602051613;"SSGH2E"
"2030";"GERMANY";"DE4-E";"PL";"ENDOGENOUS";"GW";0.173300284678859;"SSGH2E"
"2030";"GERMANY";"DE4-E";"CZ";"ENDOGENOUS";"GW";1.75460350215618;"SSGH2E"
"2030";"GERMANY";"DE4-N";"DK1";"ENDOGENOUS";"GW";0.528343587130759;"SSGH2E"
"2030";"GERMANY";"DE4-N";"DE4-W";"ENDOGENOUS";"GW";1.79297103477437;"SSGH2E"
"2030";"GERMANY";"DE4-N";"NO2";"ENDOGENOUS";"GW";1.86090130995419;"SSGH2E"
"2030";"GERMANY";"DE4-S";"DE4-E";"ENDOGENOUS";"GW";2.14691602051613;"SSGH2E"
"2030";"GERMANY";"DE4-S";"BE";"ENDOGENOUS";"GW";1.22521845147326;"SSGH2E"
"2030";"GERMANY";"DE4-S";"FR";"ENDOGENOUS";"GW";0.9218042511417;"SSGH2E"
"2030";"GERMANY";"DE4-S";"CH";"ENDOGENOUS";"GW";0.922258865441204;"SSGH2E"
"2030";"GERMANY";"DE4-S";"AT";"ENDOGENOUS";"GW";1.51744564009969;"SSGH2E"
"2030";"GERMANY";"DE4-W";"DE4-N";"ENDOGENOUS";"GW";1.79297103477437;"SSGH2E"
"2030";"GERMANY";"DE4-W";"BE";"ENDOGENOUS";"GW";0.862017174224685;"SSGH2E"
"2030";"NETHERLANDS";"NL";"DK1";"ENDOGENOUS";"GW";2.0905199419267;"SSGH2E"
"2030";"NETHERLANDS";"NL";"UK";"ENDOGENOUS";"GW";3.98581479626478;"SSGH2E"
"2030";"NETHERLANDS";"NL";"BE";"ENDOGENOUS";"GW";1.11736747616409;"SSGH2E"
"2030";"SWEDEN";"SE1";"FIN";"ENDOGENOUS";"GW";0.267503337882626;"SSGH2E"
"2030";"SWEDEN";"SE1";"SE2";"ENDOGENOUS";"GW";0.00868401725159492;"SSGH2E"
"2030";"SWEDEN";"SE2";"NO3";"ENDOGENOUS";"GW";0.107487912821633;"SSGH2E"
"2030";"SWEDEN";"SE2";"SE1";"ENDOGENOUS";"GW";0.00868401725159492;"SSGH2E"
"2030";"SWEDEN";"SE2";"SE3";"ENDOGENOUS";"GW";0.0664598907188711;"SSGH2E"
"2030";"SWEDEN";"SE3";"DK1";"ENDOGENOUS";"GW";0.84316520726793;"SSGH2E"
"2030";"SWEDEN";"SE3";"NO1";"ENDOGENOUS";"GW";0.035724183985243;"SSGH2E"
"2030";"SWEDEN";"SE3";"SE2";"ENDOGENOUS";"GW";0.0664598907188711;"SSGH2E"
"2030";"SWEDEN";"SE3";"SE4";"ENDOGENOUS";"GW";2.18983723284151;"SSGH2E"
"2030";"SWEDEN";"SE3";"LV";"ENDOGENOUS";"GW";0.00071923081614758;"SSGH2E"
"2030";"SWEDEN";"SE4";"DK2";"ENDOGENOUS";"GW";3.13891332282389;"SSGH2E"
"2030";"SWEDEN";"SE4";"SE3";"ENDOGENOUS";"GW";2.18983723284151;"SSGH2E"
"2030";"UNITED_KINGDOM";"UK";"NL";"ENDOGENOUS";"GW";3.98581479626478;"SSGH2E"
"2030";"UNITED_KINGDOM";"UK";"NO2";"ENDOGENOUS";"GW";0.00220294189196023;"SSGH2E"
"2030";"UNITED_KINGDOM";"UK";"BE";"ENDOGENOUS";"GW";3.53462327999847;"SSGH2E"
"2030";"UNITED_KINGDOM";"UK";"IE";"ENDOGENOUS";"GW";7.27503728980957;"SSGH2E"
"2030";"ESTONIA";"EE";"FIN";"ENDOGENOUS";"GW";0.107016974165367;"SSGH2E"
"2030";"ESTONIA";"EE";"LV";"ENDOGENOUS";"GW";0.0703427037321257;"SSGH2E"
"2030";"LATVIA";"LV";"SE3";"ENDOGENOUS";"GW";0.00071923081614758;"SSGH2E"
"2030";"LATVIA";"LV";"EE";"ENDOGENOUS";"GW";0.0703427037321257;"SSGH2E"
"2030";"LATVIA";"LV";"LT";"ENDOGENOUS";"GW";0.0317853073852291;"SSGH2E"
"2030";"LITHUANIA";"LT";"LV";"ENDOGENOUS";"GW";0.0317853073852291;"SSGH2E"
"2030";"LITHUANIA";"LT";"PL";"ENDOGENOUS";"GW";0.00703750661431585;"SSGH2E"
"2030";"POLAND";"PL";"DE4-E";"ENDOGENOUS";"GW";0.173300284678859;"SSGH2E"
"2030";"POLAND";"PL";"LT";"ENDOGENOUS";"GW";0.00703750661431585;"SSGH2E"
"2030";"POLAND";"PL";"CZ";"ENDOGENOUS";"GW";0.217961899361113;"SSGH2E"
"2030";"POLAND";"PL";"SK";"ENDOGENOUS";"GW";0.380815341268676;"SSGH2E"
"2030";"BELGIUM";"BE";"DE4-S";"ENDOGENOUS";"GW";1.22521845147326;"SSGH2E"
"2030";"BELGIUM";"BE";"DE4-W";"ENDOGENOUS";"GW";0.862017174224685;"SSGH2E"
"2030";"BELGIUM";"BE";"NL";"ENDOGENOUS";"GW";1.11736747616409;"SSGH2E"
"2030";"BELGIUM";"BE";"UK";"ENDOGENOUS";"GW";3.53462327999847;"SSGH2E"
"2030";"BELGIUM";"BE";"FR";"ENDOGENOUS";"GW";2.61187990598311;"SSGH2E"
"2030";"BELGIUM";"BE";"LU";"ENDOGENOUS";"GW";0.0474546154288567;"SSGH2E"
"2030";"FRANCE";"FR";"DE4-S";"ENDOGENOUS";"GW";0.9218042511417;"SSGH2E"
"2030";"FRANCE";"FR";"BE";"ENDOGENOUS";"GW";2.61187990598311;"SSGH2E"
"2030";"FRANCE";"FR";"CH";"ENDOGENOUS";"GW";0.768307675979413;"SSGH2E"
"2030";"FRANCE";"FR";"ES";"ENDOGENOUS";"GW";0.4710760009995;"SSGH2E"
"2030";"ITALY";"IT";"CH";"ENDOGENOUS";"GW";1.22045666691629;"SSGH2E"
"2030";"ITALY";"IT";"AT";"ENDOGENOUS";"GW";1.37841752118461;"SSGH2E"
"2030";"ITALY";"IT";"SI";"ENDOGENOUS";"GW";0.0689403339490012;"SSGH2E"
"2030";"SWITZERLAND";"CH";"DE4-S";"ENDOGENOUS";"GW";0.922258865441204;"SSGH2E"
"2030";"SWITZERLAND";"CH";"FR";"ENDOGENOUS";"GW";0.768307675979413;"SSGH2E"
"2030";"SWITZERLAND";"CH";"IT";"ENDOGENOUS";"GW";1.22045666691629;"SSGH2E"
"2030";"AUSTRIA";"AT";"DE4-S";"ENDOGENOUS";"GW";1.51744564009969;"SSGH2E"
"2030";"AUSTRIA";"AT";"IT";"ENDOGENOUS";"GW";1.37841752118461;"SSGH2E"
"2030";"AUSTRIA";"AT";"CZ";"ENDOGENOUS";"GW";0.377361607807163;"SSGH2E"
"2030";"AUSTRIA";"AT";"SK";"ENDOGENOUS";"GW";0.578257727807636;"SSGH2E"
"2030";"AUSTRIA";"AT";"SI";"ENDOGENOUS";"GW";0.419170972290997;"SSGH2E"
"2030";"CZECH_REPUBLIC";"CZ";"DE4-E";"ENDOGENOUS";"GW";1.75460350215618;"SSGH2E"
"2030";"CZECH_REPUBLIC";"CZ";"PL";"ENDOGENOUS";"GW";0.217961899361113;"SSGH2E"
"2030";"CZECH_REPUBLIC";"CZ";"AT";"ENDOGENOUS";"GW";0.377361607807163;"SSGH2E"
"2030";"CZECH_REPUBLIC";"CZ";"SK";"ENDOGENOUS";"GW";1.95171315464738;"SSGH2E"
"2030";"SPAIN";"ES";"FR";"ENDOGENOUS";"GW";0.4710760009995;"SSGH2E"
"2030";"SPAIN";"ES";"PT";"ENDOGENOUS";"GW";0.479016667219875;"SSGH2E"
"2030";"PORTUGAL";"PT";"ES";"ENDOGENOUS";"GW";0.479016667219875;"SSGH2E"
"2030";"SLOVAKIA";"SK";"PL";"ENDOGENOUS";"GW";0.380815341268676;"SSGH2E"
"2030";"SLOVAKIA";"SK";"AT";"ENDOGENOUS";"GW";0.578257727807636;"SSGH2E"
"2030";"SLOVAKIA";"SK";"CZ";"ENDOGENOUS";"GW";1.95171315464738;"SSGH2E"
"2030";"SLOVAKIA";"SK";"HU";"ENDOGENOUS";"GW";2.33959175035937;"SSGH2E"
"2030";"HUNGARY";"HU";"SK";"ENDOGENOUS";"GW";2.33959175035937;"SSGH2E"
"2030";"HUNGARY";"HU";"SI";"ENDOGENOUS";"GW";0.0182593544297761;"SSGH2E"
"2030";"HUNGARY";"HU";"HR";"ENDOGENOUS";"GW";0.0928997653003294;"SSGH2E"
"2030";"HUNGARY";"HU";"RO";"ENDOGENOUS";"GW";1.42695135116901;"SSGH2E"
"2030";"HUNGARY";"HU";"RS";"ENDOGENOUS";"GW";0.589024716268711;"SSGH2E"
"2030";"SLOVENIA";"SI";"IT";"ENDOGENOUS";"GW";0.0689403339490012;"SSGH2E"
"2030";"SLOVENIA";"SI";"AT";"ENDOGENOUS";"GW";0.419170972290997;"SSGH2E"
"2030";"SLOVENIA";"SI";"HU";"ENDOGENOUS";"GW";0.0182593544297761;"SSGH2E"
"2030";"SLOVENIA";"SI";"HR";"ENDOGENOUS";"GW";0.364319264572975;"SSGH2E"
"2030";"CROATIA";"HR";"HU";"ENDOGENOUS";"GW";0.0928997653003294;"SSGH2E"
"2030";"CROATIA";"HR";"SI";"ENDOGENOUS";"GW";0.364319264572975;"SSGH2E"
"2030";"CROATIA";"HR";"BA";"ENDOGENOUS";"GW";0.144417279958144;"SSGH2E"
"2030";"CROATIA";"HR";"RS";"ENDOGENOUS";"GW";0.00131812654073402;"SSGH2E"
"2030";"ROMANIA";"RO";"HU";"ENDOGENOUS";"GW";1.42695135116901;"SSGH2E"
"2030";"ROMANIA";"RO";"BG";"ENDOGENOUS";"GW";0.926581054900538;"SSGH2E"
"2030";"BULGARIA";"BG";"RO";"ENDOGENOUS";"GW";0.926581054900538;"SSGH2E"
"2030";"BULGARIA";"BG";"GR";"ENDOGENOUS";"GW";0.571434484357701;"SSGH2E"
"2030";"GREECE";"GR";"BG";"ENDOGENOUS";"GW";0.571434484357701;"SSGH2E"
"2030";"GREECE";"GR";"AL";"ENDOGENOUS";"GW";0.0282094029964652;"SSGH2E"
"2030";"GREECE";"GR";"MK";"ENDOGENOUS";"GW";0.10006320835628;"SSGH2E"
"2030";"IRELAND";"IE";"UK";"ENDOGENOUS";"GW";7.27503728980957;"SSGH2E"
"2030";"LUXEMBOURG";"LU";"BE";"ENDOGENOUS";"GW";0.0474546154288567;"SSGH2E"
"2030";"ALBANIA";"AL";"GR";"ENDOGENOUS";"GW";0.0282094029964652;"SSGH2E"
"2030";"ALBANIA";"AL";"RS";"ENDOGENOUS";"GW";0.101475353103058;"SSGH2E"
"2030";"NORTH_MACEDONIA";"MK";"GR";"ENDOGENOUS";"GW";0.10006320835628;"SSGH2E"
"2030";"NORTH_MACEDONIA";"MK";"RS";"ENDOGENOUS";"GW";0.172687027240777;"SSGH2E"
"2030";"BOSNIA_AND_HERZEGOVINA";"BA";"HR";"ENDOGENOUS";"GW";0.144417279958144;"SSGH2E"
"2030";"BOSNIA_AND_HERZEGOVINA";"BA";"RS";"ENDOGENOUS";"GW";0.01824052631572;"SSGH2E"
"2030";"SERBIA";"RS";"HU";"ENDOGENOUS";"GW";0.589024716268711;"SSGH2E"
"2030";"SERBIA";"RS";"HR";"ENDOGENOUS";"GW";0.00131812654073402;"SSGH2E"
"2030";"SERBIA";"RS";"AL";"ENDOGENOUS";"GW";0.101475353103058;"SSGH2E"
