"Y";"C";"IRRRE";"IRRRI";"UNITS";"value";"Scenario"
"2035";"CZECH_REPUBLIC";"CZ";"PL";"TWh";0.323552530856278;"SSGH2E"
"2035";"CZECH_REPUBLIC";"CZ";"AT";"TWh";16.1868194115289;"SSGH2E"
"2035";"CZECH_REPUBLIC";"CZ";"SK";"TWh";5.81803950661717;"SSGH2E"
"2035";"SPAIN";"ES";"FR";"TWh";14.2579368080423;"SSGH2E"
"2035";"SPAIN";"ES";"PT";"TWh";0.547338128604705;"SSGH2E"
"2035";"PORTUGAL";"PT";"ES";"TWh";2.43663100983272;"SSGH2E"
"2035";"SLOVAKIA";"SK";"AT";"TWh";1.55188158682723;"SSGH2E"
"2035";"SLOVAKIA";"SK";"CZ";"TWh";0.551034910032183;"SSGH2E"
"2035";"SLOVAKIA";"SK";"HU";"TWh";19.3074756580665;"SSGH2E"
"2035";"HUNGARY";"HU";"SK";"TWh";0.497368090546997;"SSGH2E"
"2035";"HUNGARY";"HU";"SI";"TWh";0.0649804775769656;"SSGH2E"
"2035";"HUNGARY";"HU";"HR";"TWh";2.22967179920721;"SSGH2E"
"2035";"HUNGARY";"HU";"RO";"TWh";6.1051300013935;"SSGH2E"
"2035";"HUNGARY";"HU";"RS";"TWh";6.96240346012436;"SSGH2E"
"2035";"SLOVENIA";"SI";"IT";"TWh";0.241912262829228;"SSGH2E"
"2035";"SLOVENIA";"SI";"AT";"TWh";0.206889194280188;"SSGH2E"
"2035";"SLOVENIA";"SI";"HU";"TWh";0.0239860956275298;"SSGH2E"
"2035";"SLOVENIA";"SI";"HR";"TWh";1.21296453934978;"SSGH2E"
"2035";"CROATIA";"HR";"HU";"TWh";0.0595212159564958;"SSGH2E"
"2035";"CROATIA";"HR";"SI";"TWh";0.286570545997981;"SSGH2E"
"2035";"CROATIA";"HR";"BA";"TWh";2.55660969014864;"SSGH2E"
"2035";"CROATIA";"HR";"RS";"TWh";0.00420976663946929;"SSGH2E"
"2035";"ROMANIA";"RO";"HU";"TWh";3.07976662641473;"SSGH2E"
"2035";"ROMANIA";"RO";"BG";"TWh";6.62268586247065;"SSGH2E"
"2035";"BULGARIA";"BG";"RO";"TWh";5.28280117697951;"SSGH2E"
"2035";"BULGARIA";"BG";"GR";"TWh";4.24950622407968;"SSGH2E"
"2035";"BULGARIA";"BG";"MK";"TWh";1.68123591144226;"SSGH2E"
"2035";"GREECE";"GR";"BG";"TWh";0.460484881100036;"SSGH2E"
"2035";"GREECE";"GR";"AL";"TWh";0.297253972987153;"SSGH2E"
"2035";"GREECE";"GR";"MK";"TWh";0.202265432512818;"SSGH2E"
"2035";"IRELAND";"IE";"UK";"TWh";94.2899908397886;"SSGH2E"
"2035";"ALBANIA";"AL";"GR";"TWh";0.269864620757044;"SSGH2E"
"2035";"ALBANIA";"AL";"RS";"TWh";0.411885611053546;"SSGH2E"
"2035";"NORTH_MACEDONIA";"MK";"GR";"TWh";0.465356253798098;"SSGH2E"
"2035";"NORTH_MACEDONIA";"MK";"RS";"TWh";0.482922532583174;"SSGH2E"
"2035";"BOSNIA_AND_HERZEGOVINA";"BA";"RS";"TWh";0.0610149978728392;"SSGH2E"
"2035";"SERBIA";"RS";"HR";"TWh";0.0018041857026297;"SSGH2E"
"2035";"SERBIA";"RS";"AL";"TWh";0.87398152677788;"SSGH2E"
"2035";"SERBIA";"RS";"MK";"TWh";0.573491598713241;"SSGH2E"
"2035";"SERBIA";"RS";"BA";"TWh";0.152185135645119;"SSGH2E"
"2040";"NORWAY";"NO1";"NO2";"TWh";2.17267305637557;"SSGH2E"
"2040";"NORWAY";"NO1";"NO3";"TWh";0.278096325124421;"SSGH2E"
"2040";"NORWAY";"NO1";"NO5";"TWh";0.0168457803983805;"SSGH2E"
"2040";"NORWAY";"NO1";"SE3";"TWh";1.77885150882462;"SSGH2E"
"2040";"NORWAY";"NO2";"DE4-N";"TWh";9.59050297694527;"SSGH2E"
"2040";"NORWAY";"NO2";"NO1";"TWh";0.119295940096083;"SSGH2E"
"2040";"NORWAY";"NO2";"NO5";"TWh";0.228002607166306;"SSGH2E"
"2040";"NORWAY";"NO2";"UK";"TWh";0.00261323981933782;"SSGH2E"
"2040";"NORWAY";"NO3";"NO1";"TWh";0.0592229106035014;"SSGH2E"
"2040";"NORWAY";"NO3";"NO4";"TWh";0.181568522750273;"SSGH2E"
"2040";"NORWAY";"NO3";"NO5";"TWh";1.11211744269629;"SSGH2E"
"2040";"NORWAY";"NO3";"SE2";"TWh";0.113952304880608;"SSGH2E"
"2040";"NORWAY";"NO4";"FIN";"TWh";1.78012434943442;"SSGH2E"
"2040";"NORWAY";"NO4";"NO3";"TWh";0.450319676403331;"SSGH2E"
"2040";"NORWAY";"NO4";"SE1";"TWh";0.044558909689407;"SSGH2E"
"2040";"NORWAY";"NO5";"NO1";"TWh";0.00101025634442157;"SSGH2E"
"2040";"NORWAY";"NO5";"NO2";"TWh";2.21519583340875;"SSGH2E"
"2040";"NORWAY";"NO5";"NO3";"TWh";0.314036834233426;"SSGH2E"
"2040";"DENMARK";"DK1";"DK2";"TWh";7.51591406809299;"SSGH2E"
"2040";"DENMARK";"DK1";"DE4-N";"TWh";3.65891021100681;"SSGH2E"
"2040";"DENMARK";"DK1";"NL";"TWh";6.00695487417008;"SSGH2E"
"2040";"DENMARK";"DK1";"SE3";"TWh";2.09458651408116;"SSGH2E"
"2040";"DENMARK";"DK2";"DK1";"TWh";3.84022819212452;"SSGH2E"
"2040";"DENMARK";"DK2";"DE4-E";"TWh";11.4991403260355;"SSGH2E"
"2040";"DENMARK";"DK2";"SE4";"TWh";3.17677718068972;"SSGH2E"
"2040";"FINLAND";"FIN";"EE";"TWh";0.249521186062965;"SSGH2E"
"2040";"GERMANY";"DE4-E";"DK2";"TWh";2.35099326211919;"SSGH2E"
"2040";"GERMANY";"DE4-E";"DE4-S";"TWh";8.79000603909334;"SSGH2E"
"2040";"GERMANY";"DE4-E";"DE4-W";"TWh";2.04626443892947;"SSGH2E"
"2040";"GERMANY";"DE4-E";"PL";"TWh";0.348906337444315;"SSGH2E"
"2040";"GERMANY";"DE4-E";"CZ";"TWh";5.28448665049471;"SSGH2E"
"2040";"GERMANY";"DE4-N";"DK1";"TWh";0.381852066686199;"SSGH2E"
"2040";"GERMANY";"DE4-N";"DE4-W";"TWh";11.75536794576;"SSGH2E"
"2040";"GERMANY";"DE4-N";"NO2";"TWh";0.418109188126473;"SSGH2E"
"2040";"GERMANY";"DE4-S";"DE4-E";"TWh";4.45465196985637;"SSGH2E"
"2040";"GERMANY";"DE4-S";"DE4-W";"TWh";0.998229003408516;"SSGH2E"
"2040";"GERMANY";"DE4-S";"BE";"TWh";5.22751632260689;"SSGH2E"
"2040";"GERMANY";"DE4-S";"CH";"TWh";0.880932846891172;"SSGH2E"
"2040";"GERMANY";"DE4-S";"AT";"TWh";9.93093227108054;"SSGH2E"
"2040";"GERMANY";"DE4-W";"DE4-E";"TWh";0.633950435482887;"SSGH2E"
"2040";"GERMANY";"DE4-W";"DE4-S";"TWh";0.662590040300878;"SSGH2E"
"2040";"GERMANY";"DE4-W";"BE";"TWh";0.211789409712389;"SSGH2E"
"2040";"NETHERLANDS";"NL";"DK1";"TWh";0.198346871569564;"SSGH2E"
"2040";"NETHERLANDS";"NL";"BE";"TWh";2.14749126579929;"SSGH2E"
"2040";"SWEDEN";"SE1";"FIN";"TWh";3.21073175148268;"SSGH2E"
"2040";"SWEDEN";"SE1";"NO4";"TWh";0.00558264855703441;"SSGH2E"
"2040";"SWEDEN";"SE1";"SE2";"TWh";0.0289745537767051;"SSGH2E"
"2040";"SWEDEN";"SE2";"NO3";"TWh";0.629054438464361;"SSGH2E"
"2040";"SWEDEN";"SE2";"SE1";"TWh";0.74580319379195;"SSGH2E"
"2040";"SWEDEN";"SE2";"SE3";"TWh";2.81849991200491;"SSGH2E"
"2040";"SWEDEN";"SE3";"DK1";"TWh";2.53178330310114;"SSGH2E"
"2040";"SWEDEN";"SE3";"NO1";"TWh";0.0820526927747716;"SSGH2E"
"2040";"SWEDEN";"SE3";"SE2";"TWh";0.193431734557732;"SSGH2E"
"2040";"SWEDEN";"SE3";"SE4";"TWh";9.76393744571482;"SSGH2E"
"2040";"SWEDEN";"SE3";"EE";"TWh";0.105349156903908;"SSGH2E"
"2040";"SWEDEN";"SE3";"LV";"TWh";0.00478036284110785;"SSGH2E"
"2040";"SWEDEN";"SE4";"DK2";"TWh";9.78057212820079;"SSGH2E"
"2040";"SWEDEN";"SE4";"SE3";"TWh";1.52397414077952;"SSGH2E"
"2040";"UNITED_KINGDOM";"UK";"NL";"TWh";90.0007057248175;"SSGH2E"
"2040";"UNITED_KINGDOM";"UK";"NO2";"TWh";0.00482444274339289;"SSGH2E"
"2040";"UNITED_KINGDOM";"UK";"BE";"TWh";29.5859666786756;"SSGH2E"
"2040";"UNITED_KINGDOM";"UK";"IE";"TWh";0.721119147470118;"SSGH2E"
"2040";"ESTONIA";"EE";"FIN";"TWh";1.75290887141432;"SSGH2E"
"2040";"ESTONIA";"EE";"SE3";"TWh";0.363763253737813;"SSGH2E"
"2040";"ESTONIA";"EE";"LV";"TWh";0.324294172398144;"SSGH2E"
"2040";"LATVIA";"LV";"SE3";"TWh";0.0158506767889366;"SSGH2E"
"2040";"LATVIA";"LV";"EE";"TWh";1.68272812386491;"SSGH2E"
"2040";"LATVIA";"LV";"LT";"TWh";0.584840207362395;"SSGH2E"
"2040";"LITHUANIA";"LT";"LV";"TWh";0.245841469255968;"SSGH2E"
"2040";"LITHUANIA";"LT";"PL";"TWh";3.04285051699852;"SSGH2E"
"2040";"POLAND";"PL";"DE4-E";"TWh";0.847256199691977;"SSGH2E"
"2040";"POLAND";"PL";"LT";"TWh";0.783284384850681;"SSGH2E"
"2040";"POLAND";"PL";"CZ";"TWh";16.8565196984464;"SSGH2E"
"2040";"POLAND";"PL";"SK";"TWh";9.20762021991282;"SSGH2E"
"2040";"BELGIUM";"BE";"DE4-S";"TWh";16.564823539099;"SSGH2E"
"2040";"BELGIUM";"BE";"DE4-W";"TWh";16.6010497129834;"SSGH2E"
"2040";"BELGIUM";"BE";"NL";"TWh";5.2753407571359;"SSGH2E"
"2040";"BELGIUM";"BE";"LU";"TWh";0.402252423986541;"SSGH2E"
"2040";"FRANCE";"FR";"DE4-S";"TWh";16.3686605270439;"SSGH2E"
"2040";"FRANCE";"FR";"BE";"TWh";63.2757290335121;"SSGH2E"
"2040";"FRANCE";"FR";"CH";"TWh";33.7062902163188;"SSGH2E"
"2040";"FRANCE";"FR";"LU";"TWh";0.494748494153374;"SSGH2E"
"2040";"ITALY";"IT";"CH";"TWh";13.5653069349972;"SSGH2E"
"2040";"ITALY";"IT";"AT";"TWh";10.4958612577538;"SSGH2E"
"2040";"ITALY";"IT";"SI";"TWh";0.336216251880982;"SSGH2E"
"2040";"SWITZERLAND";"CH";"DE4-S";"TWh";12.6461569103968;"SSGH2E"
"2040";"SWITZERLAND";"CH";"FR";"TWh";0.178818571931803;"SSGH2E"
"2040";"SWITZERLAND";"CH";"IT";"TWh";25.8797618109859;"SSGH2E"
"2040";"AUSTRIA";"AT";"DE4-S";"TWh";4.37048526631588;"SSGH2E"
"2040";"AUSTRIA";"AT";"IT";"TWh";11.7044145176322;"SSGH2E"
"2040";"AUSTRIA";"AT";"CZ";"TWh";7.21060223960938;"SSGH2E"
"2040";"AUSTRIA";"AT";"SK";"TWh";0.581740992267817;"SSGH2E"
"2040";"AUSTRIA";"AT";"SI";"TWh";2.09003488793246;"SSGH2E"
"2040";"CZECH_REPUBLIC";"CZ";"DE4-E";"TWh";4.60817527045315;"SSGH2E"
"2040";"CZECH_REPUBLIC";"CZ";"PL";"TWh";1.75921380935778;"SSGH2E"
"2040";"CZECH_REPUBLIC";"CZ";"AT";"TWh";13.5567624677506;"SSGH2E"
"2040";"CZECH_REPUBLIC";"CZ";"SK";"TWh";2.99734856650079;"SSGH2E"
"2040";"SPAIN";"ES";"FR";"TWh";102.163711247787;"SSGH2E"
"2040";"SPAIN";"ES";"PT";"TWh";0.0474018424715269;"SSGH2E"
"2040";"PORTUGAL";"PT";"ES";"TWh";7.14922447148354;"SSGH2E"
"2040";"SLOVAKIA";"SK";"PL";"TWh";3.58943266592564;"SSGH2E"
"2040";"SLOVAKIA";"SK";"AT";"TWh";1.92693226548318;"SSGH2E"
"2040";"SLOVAKIA";"SK";"CZ";"TWh";3.0351862545521;"SSGH2E"
"2040";"SLOVAKIA";"SK";"HU";"TWh";10.4482317628944;"SSGH2E"
"2040";"HUNGARY";"HU";"SK";"TWh";3.98669787202192;"SSGH2E"
"2040";"HUNGARY";"HU";"SI";"TWh";0.199564828852255;"SSGH2E"
"2040";"HUNGARY";"HU";"HR";"TWh";4.888802319227;"SSGH2E"
"2040";"HUNGARY";"HU";"RO";"TWh";5.48742698669213;"SSGH2E"
"2040";"HUNGARY";"HU";"RS";"TWh";5.01654292972452;"SSGH2E"
"2040";"SLOVENIA";"SI";"IT";"TWh";0.269984273972348;"SSGH2E"
"2040";"SLOVENIA";"SI";"AT";"TWh";0.962348099849086;"SSGH2E"
"2040";"SLOVENIA";"SI";"HU";"TWh";0.0763222658909808;"SSGH2E"
"2040";"SLOVENIA";"SI";"HR";"TWh";1.14565799881724;"SSGH2E"
"2040";"CROATIA";"HR";"HU";"TWh";1.67448859415456;"SSGH2E"
"2040";"CROATIA";"HR";"SI";"TWh";1.12381955104523;"SSGH2E"
"2040";"CROATIA";"HR";"BA";"TWh";2.45717787024076;"SSGH2E"
"2040";"CROATIA";"HR";"RS";"TWh";0.00288669712420751;"SSGH2E"
"2040";"ROMANIA";"RO";"HU";"TWh";11.8946021592342;"SSGH2E"
"2040";"ROMANIA";"RO";"BG";"TWh";11.5495315308964;"SSGH2E"
"2040";"BULGARIA";"BG";"RO";"TWh";9.19997108917147;"SSGH2E"
"2040";"BULGARIA";"BG";"GR";"TWh";2.19070767383202;"SSGH2E"
"2040";"BULGARIA";"BG";"MK";"TWh";1.18569728322249;"SSGH2E"
"2040";"BULGARIA";"BG";"RS";"TWh";5.41136571637812;"SSGH2E"
"2040";"GREECE";"GR";"BG";"TWh";0.661777399616418;"SSGH2E"
"2040";"GREECE";"GR";"AL";"TWh";1.08289855259788;"SSGH2E"
"2040";"GREECE";"GR";"MK";"TWh";0.875402726132113;"SSGH2E"
"2040";"IRELAND";"IE";"UK";"TWh";99.7498683940234;"SSGH2E"
"2040";"LUXEMBOURG";"LU";"BE";"TWh";2.83318424271758e-05;"SSGH2E"
"2040";"ALBANIA";"AL";"GR";"TWh";0.381106039534255;"SSGH2E"
"2040";"ALBANIA";"AL";"RS";"TWh";0.714669244756572;"SSGH2E"
"2040";"NORTH_MACEDONIA";"MK";"BG";"TWh";0.0732258778776973;"SSGH2E"
"2040";"NORTH_MACEDONIA";"MK";"GR";"TWh";1.05411964230157;"SSGH2E"
"2040";"NORTH_MACEDONIA";"MK";"RS";"TWh";1.08641510600555;"SSGH2E"
"2040";"BOSNIA_AND_HERZEGOVINA";"BA";"HR";"TWh";0.00697926177982088;"SSGH2E"
"2040";"BOSNIA_AND_HERZEGOVINA";"BA";"RS";"TWh";0.259417756083677;"SSGH2E"
"2040";"SERBIA";"RS";"HU";"TWh";0.236793582711144;"SSGH2E"
"2040";"SERBIA";"RS";"HR";"TWh";0.00300697617104949;"SSGH2E"
"2040";"SERBIA";"RS";"AL";"TWh";0.905954299754368;"SSGH2E"
"2040";"SERBIA";"RS";"MK";"TWh";0.41754584999197;"SSGH2E"
"2040";"SERBIA";"RS";"BA";"TWh";0.454861163895582;"SSGH2E"
"2045";"NORWAY";"NO1";"NO2";"TWh";1.10701754199685;"SSGH2E"
"2045";"NORWAY";"NO1";"NO3";"TWh";0.228225185769012;"SSGH2E"
"2045";"NORWAY";"NO1";"NO5";"TWh";0.00259724317313711;"SSGH2E"
"2045";"NORWAY";"NO1";"SE3";"TWh";1.70717763348907;"SSGH2E"
"2045";"NORWAY";"NO2";"DE4-N";"TWh";7.85691576578679;"SSGH2E"
"2045";"NORWAY";"NO2";"NO1";"TWh";0.547188394334226;"SSGH2E"
"2045";"NORWAY";"NO2";"NO5";"TWh";0.22900798364998;"SSGH2E"
"2045";"NORWAY";"NO2";"UK";"TWh";0.00120611068584822;"SSGH2E"
"2045";"NORWAY";"NO3";"NO1";"TWh";0.0509374217025942;"SSGH2E"
"2045";"NORWAY";"NO3";"NO4";"TWh";0.372529848544397;"SSGH2E"
"2045";"NORWAY";"NO3";"NO5";"TWh";0.0070716706640563;"SSGH2E"
"2045";"NORWAY";"NO3";"SE2";"TWh";0.31158042227293;"SSGH2E"
"2045";"NORWAY";"NO4";"FIN";"TWh";0.560552817155918;"SSGH2E"
"2045";"NORWAY";"NO4";"NO3";"TWh";0.0486080793160746;"SSGH2E"
"2045";"NORWAY";"NO4";"SE1";"TWh";0.0232610356543101;"SSGH2E"
"2045";"NORWAY";"NO5";"NO1";"TWh";0.0357315955742971;"SSGH2E"
"2045";"NORWAY";"NO5";"NO2";"TWh";2.89383825663121;"SSGH2E"
"2045";"NORWAY";"NO5";"NO3";"TWh";1.99426224587656;"SSGH2E"
"2045";"DENMARK";"DK1";"DK2";"TWh";13.5157307345348;"SSGH2E"
"2045";"DENMARK";"DK1";"DE4-N";"TWh";6.19478173830353;"SSGH2E"
"2045";"DENMARK";"DK1";"NL";"TWh";7.0953151145874;"SSGH2E"
"2045";"DENMARK";"DK1";"SE3";"TWh";2.78766016233385;"SSGH2E"
"2045";"DENMARK";"DK2";"DK1";"TWh";1.70797686736642;"SSGH2E"
"2045";"DENMARK";"DK2";"DE4-E";"TWh";8.4086453704063;"SSGH2E"
"2045";"DENMARK";"DK2";"SE4";"TWh";7.30729074479744;"SSGH2E"
"2045";"FINLAND";"FIN";"NO4";"TWh";0.011976247258545;"SSGH2E"
"2045";"FINLAND";"FIN";"SE1";"TWh";0.0288482054686174;"SSGH2E"
"2045";"FINLAND";"FIN";"EE";"TWh";0.0413827834461242;"SSGH2E"
"2045";"GERMANY";"DE4-E";"DK2";"TWh";4.37910208769752;"SSGH2E"
"2045";"GERMANY";"DE4-E";"DE4-S";"TWh";8.45282235443224;"SSGH2E"
"2045";"GERMANY";"DE4-E";"DE4-W";"TWh";3.19559191951506;"SSGH2E"
"2045";"GERMANY";"DE4-E";"PL";"TWh";0.503407572679935;"SSGH2E"
"2045";"GERMANY";"DE4-E";"CZ";"TWh";6.74154180333412;"SSGH2E"
"2045";"GERMANY";"DE4-N";"DK1";"TWh";1.15020942849146;"SSGH2E"
"2045";"GERMANY";"DE4-N";"DE4-W";"TWh";10.8334797979868;"SSGH2E"
"2045";"GERMANY";"DE4-N";"NO2";"TWh";1.10886733701277;"SSGH2E"
"2045";"GERMANY";"DE4-S";"DE4-E";"TWh";6.18540709336681;"SSGH2E"
"2045";"GERMANY";"DE4-S";"DE4-W";"TWh";0.97384684230849;"SSGH2E"
"2045";"GERMANY";"DE4-S";"BE";"TWh";7.88143437276025;"SSGH2E"
"2045";"GERMANY";"DE4-S";"CH";"TWh";0.920185939698666;"SSGH2E"
"2045";"GERMANY";"DE4-S";"AT";"TWh";10.4911224863917;"SSGH2E"
"2045";"GERMANY";"DE4-W";"DE4-E";"TWh";1.27714913335503;"SSGH2E"
"2045";"GERMANY";"DE4-W";"DE4-S";"TWh";0.898263094754678;"SSGH2E"
"2045";"GERMANY";"DE4-W";"BE";"TWh";1.20981589040962;"SSGH2E"
"2045";"NETHERLANDS";"NL";"DK1";"TWh";0.79060600037527;"SSGH2E"
"2045";"NETHERLANDS";"NL";"BE";"TWh";1.06183279112381;"SSGH2E"
"2045";"SWEDEN";"SE1";"FIN";"TWh";2.62988455671849;"SSGH2E"
"2045";"SWEDEN";"SE1";"NO4";"TWh";0.0157621141500308;"SSGH2E"
"2045";"SWEDEN";"SE1";"SE2";"TWh";0.190656107034963;"SSGH2E"
"2045";"SWEDEN";"SE2";"NO3";"TWh";0.358078244168914;"SSGH2E"
"2045";"SWEDEN";"SE2";"SE1";"TWh";0.586094883345502;"SSGH2E"
"2045";"SWEDEN";"SE2";"SE3";"TWh";1.53710916997474;"SSGH2E"
"2045";"SWEDEN";"SE3";"DK1";"TWh";1.51628014107968;"SSGH2E"
"2045";"SWEDEN";"SE3";"NO1";"TWh";0.232319968591615;"SSGH2E"
"2045";"SWEDEN";"SE3";"SE2";"TWh";0.543708310129316;"SSGH2E"
"2045";"SWEDEN";"SE3";"SE4";"TWh";4.57712940597661;"SSGH2E"
"2045";"SWEDEN";"SE3";"EE";"TWh";0.0939931136258918;"SSGH2E"
"2045";"SWEDEN";"SE3";"LV";"TWh";0.279587590783768;"SSGH2E"
"2045";"SWEDEN";"SE4";"DK2";"TWh";4.86541723642608;"SSGH2E"
"2045";"SWEDEN";"SE4";"SE3";"TWh";4.05719594486642;"SSGH2E"
"2045";"SWEDEN";"SE4";"LT";"TWh";0.189770341631283;"SSGH2E"
"2045";"UNITED_KINGDOM";"UK";"NL";"TWh";97.407401010088;"SSGH2E"
"2045";"UNITED_KINGDOM";"UK";"NO2";"TWh";0.00492495196721358;"SSGH2E"
"2045";"UNITED_KINGDOM";"UK";"BE";"TWh";22.2623793080456;"SSGH2E"
"2045";"UNITED_KINGDOM";"UK";"IE";"TWh";0.708184574028455;"SSGH2E"
"2045";"ESTONIA";"EE";"FIN";"TWh";5.71425551864545;"SSGH2E"
"2045";"ESTONIA";"EE";"SE3";"TWh";0.345882918527441;"SSGH2E"
"2045";"ESTONIA";"EE";"LV";"TWh";0.299678881697741;"SSGH2E"
"2045";"LATVIA";"LV";"SE3";"TWh";1.20944851409139;"SSGH2E"
"2045";"LATVIA";"LV";"EE";"TWh";4.30788183575933;"SSGH2E"
"2045";"LATVIA";"LV";"LT";"TWh";2.80963410596758;"SSGH2E"
"2045";"LITHUANIA";"LT";"SE4";"TWh";0.776793759414301;"SSGH2E"
"2045";"LITHUANIA";"LT";"LV";"TWh";0.591436183366124;"SSGH2E"
"2045";"LITHUANIA";"LT";"PL";"TWh";6.4228677625113;"SSGH2E"
"2045";"POLAND";"PL";"DE4-E";"TWh";0.897437027702895;"SSGH2E"
"2045";"POLAND";"PL";"LT";"TWh";1.38360999220411;"SSGH2E"
"2045";"POLAND";"PL";"CZ";"TWh";13.9670866360693;"SSGH2E"
"2045";"POLAND";"PL";"SK";"TWh";8.65736497527174;"SSGH2E"
"2045";"BELGIUM";"BE";"DE4-S";"TWh";14.587171399059;"SSGH2E"
"2045";"BELGIUM";"BE";"DE4-W";"TWh";15.8353190530083;"SSGH2E"
"2045";"BELGIUM";"BE";"NL";"TWh";23.3398001803443;"SSGH2E"
"2045";"BELGIUM";"BE";"UK";"TWh";0.0480417513856707;"SSGH2E"
"2045";"BELGIUM";"BE";"LU";"TWh";0.413996901397571;"SSGH2E"
"2045";"FRANCE";"FR";"DE4-S";"TWh";22.3797083615754;"SSGH2E"
"2045";"FRANCE";"FR";"BE";"TWh";103.474117198152;"SSGH2E"
"2045";"FRANCE";"FR";"CH";"TWh";48.3282566458386;"SSGH2E"
"2045";"FRANCE";"FR";"LU";"TWh";0.464107012024232;"SSGH2E"
"2045";"ITALY";"IT";"CH";"TWh";22.0283692225913;"SSGH2E"
"2045";"ITALY";"IT";"AT";"TWh";11.3976418268075;"SSGH2E"
"2045";"ITALY";"IT";"SI";"TWh";2.3563070671866;"SSGH2E"
"2045";"SWITZERLAND";"CH";"DE4-S";"TWh";23.8533850693515;"SSGH2E"
"2045";"SWITZERLAND";"CH";"FR";"TWh";0.037516047244015;"SSGH2E"
"2045";"SWITZERLAND";"CH";"IT";"TWh";35.3970272486074;"SSGH2E"
"2045";"AUSTRIA";"AT";"DE4-S";"TWh";8.03584390709017;"SSGH2E"
"2045";"AUSTRIA";"AT";"IT";"TWh";9.96331341838852;"SSGH2E"
"2045";"AUSTRIA";"AT";"CZ";"TWh";6.06558004992355;"SSGH2E"
"2045";"AUSTRIA";"AT";"SK";"TWh";2.45053602664896;"SSGH2E"
"2045";"AUSTRIA";"AT";"SI";"TWh";1.96277377564277;"SSGH2E"
"2045";"CZECH_REPUBLIC";"CZ";"DE4-E";"TWh";4.45195259515031;"SSGH2E"
"2045";"CZECH_REPUBLIC";"CZ";"PL";"TWh";1.64342907048245;"SSGH2E"
"2045";"CZECH_REPUBLIC";"CZ";"AT";"TWh";9.57519282822907;"SSGH2E"
"2045";"CZECH_REPUBLIC";"CZ";"SK";"TWh";2.06929586313969;"SSGH2E"
"2045";"SPAIN";"ES";"FR";"TWh";134.781504549077;"SSGH2E"
"2045";"SPAIN";"ES";"PT";"TWh";0.47184304292466;"SSGH2E"
"2045";"PORTUGAL";"PT";"ES";"TWh";2.38307675216461;"SSGH2E"
"2045";"SLOVAKIA";"SK";"PL";"TWh";5.12945935507788;"SSGH2E"
"2045";"SLOVAKIA";"SK";"AT";"TWh";3.45883944321412;"SSGH2E"
"2045";"SLOVAKIA";"SK";"CZ";"TWh";4.63913281078391;"SSGH2E"
"2045";"SLOVAKIA";"SK";"HU";"TWh";11.8586519546587;"SSGH2E"
"2045";"HUNGARY";"HU";"SK";"TWh";8.58602922398231;"SSGH2E"
"2045";"HUNGARY";"HU";"SI";"TWh";2.39363308914293;"SSGH2E"
"2045";"HUNGARY";"HU";"HR";"TWh";4.86788472000089;"SSGH2E"
"2045";"HUNGARY";"HU";"RO";"TWh";6.48512956592536;"SSGH2E"
"2045";"HUNGARY";"HU";"RS";"TWh";4.92546035566328;"SSGH2E"
"2045";"SLOVENIA";"SI";"IT";"TWh";1.73053765343335;"SSGH2E"
"2045";"SLOVENIA";"SI";"AT";"TWh";2.18828582962011;"SSGH2E"
"2045";"SLOVENIA";"SI";"HU";"TWh";1.33721385425687;"SSGH2E"
"2045";"SLOVENIA";"SI";"HR";"TWh";1.44329918409151;"SSGH2E"
"2045";"CROATIA";"HR";"HU";"TWh";3.47009392600951;"SSGH2E"
"2045";"CROATIA";"HR";"SI";"TWh";0.764392375271463;"SSGH2E"
"2045";"CROATIA";"HR";"BA";"TWh";3.09133566974486;"SSGH2E"
"2045";"CROATIA";"HR";"RS";"TWh";0.00398619336385808;"SSGH2E"
"2045";"ROMANIA";"RO";"HU";"TWh";19.0220221023406;"SSGH2E"
"2045";"ROMANIA";"RO";"BG";"TWh";16.408195282161;"SSGH2E"
"2045";"BULGARIA";"BG";"RO";"TWh";9.0433129459666;"SSGH2E"
"2045";"BULGARIA";"BG";"GR";"TWh";1.41435966960796;"SSGH2E"
"2045";"BULGARIA";"BG";"MK";"TWh";1.06295738774697;"SSGH2E"
"2045";"BULGARIA";"BG";"RS";"TWh";10.5772594051146;"SSGH2E"
"2045";"GREECE";"GR";"BG";"TWh";0.769390192962554;"SSGH2E"
"2045";"GREECE";"GR";"AL";"TWh";1.39263262794341;"SSGH2E"
"2045";"GREECE";"GR";"MK";"TWh";1.50504390194149;"SSGH2E"
"2045";"IRELAND";"IE";"UK";"TWh";121.96245300852;"SSGH2E"
"2045";"LUXEMBOURG";"LU";"BE";"TWh";0.0826752592118793;"SSGH2E"
"2045";"ALBANIA";"AL";"GR";"TWh";1.9030438064032;"SSGH2E"
"2045";"ALBANIA";"AL";"RS";"TWh";1.5222429404311;"SSGH2E"
"2045";"NORTH_MACEDONIA";"MK";"BG";"TWh";0.0407301678456806;"SSGH2E"
"2045";"NORTH_MACEDONIA";"MK";"GR";"TWh";0.709802127101181;"SSGH2E"
"2045";"NORTH_MACEDONIA";"MK";"RS";"TWh";1.72434756759747;"SSGH2E"
"2045";"BOSNIA_AND_HERZEGOVINA";"BA";"HR";"TWh";0.0287594108905768;"SSGH2E"
